"Gene_ID","Symbol","iDEP_baseMean","iDEP_log2FC","iDEP_adjPval","Loupe_Average","Loupe_log2FC","Loupe_Pval","log2FC_diff","abs_log2FC_diff"
"ENSMUSG00000020096","Tbata","0.679690172","-1.087775591","NA","1.8418938035150596","1.7794719772916086","0.08950035871624856","-2.8672475682916083","2.8672475682916083"
"ENSMUSG00000020097","Sgpl1","1.342262491","0.36264049","NA","1.6744489122864177","0.6064072683187292","0.5573357922790527","-0.24376677831872917","0.24376677831872917"
"ENSMUSG00000020099","Unc5b","1.544018378","-0.018662105","NA","2.260506031586664","1.021444767597573","0.29092733148287636","-1.040106872597573","1.040106872597573"
"ENSMUSG00000020100","Slc29a3","0.867958888","-0.751128652","NA","0.9209469017575298","-0.11605875615236198","1","-0.6350698958476381","0.6350698958476381"
"ENSMUSG00000020107","Anapc16","3.043436257","-0.374369918","NA","4.772179400016291","0.0016815127761429238","1","-0.37605143077614295","0.37605143077614295"
"ENSMUSG00000020108","Ddit4","3.183155564","-1.027133927","NA","4.437289617559007","0.016111323294532465","1","-1.0432452502945324","1.0432452502945324"
"ENSMUSG00000020109","Dnajb12","3.593348055","0.219100886","NA","5.860571193002462","0.37417890926610964","0.5346473190784145","-0.15507802326610964","0.15507802326610964"
"ENSMUSG00000020111","Micu1","2.192532922","-0.715561292","NA","3.600065161415798","0.4104870583434723","0.6100377913814755","-1.1260483503434724","1.1260483503434724"
"ENSMUSG00000020114","Cand1","4.491492537","-0.328667735","NA","6.446628312302709","0.12494934335143304","0.8657046393115907","-0.45361707835143306","0.45361707835143306"
"ENSMUSG00000020115","Tbk1","1.727545513","0.226563829","NA","2.6791182596582686","0.4452524765041487","0.585814380574951","-0.21868864750414868","0.21868864750414868"
"ENSMUSG00000020116","Pno1","2.351548676","-0.837541989","NA","1.507004021057776","-0.9936621247926355","0.2707784554291114","0.1561201357926355","0.1561201357926355"
"ENSMUSG00000020121","Srgap1","6.495417821","0.092852504","0.92061501","5.776848747388141","-0.582626556071288","0.5751714291801947","0.675479060071288","0.675479060071288"
"ENSMUSG00000020124","Usp15","6.557710088","1.028961933","0.07282398","7.200130322831596","0.014826888833065155","0.991979986488","1.0141350441669348","1.0141350441669348"
"ENSMUSG00000020128","Vps54","0.946195954","-0.341283539","NA","1.0046693473718507","0.06653265712611078","1","-0.4078161961261108","0.4078161961261108"
"ENSMUSG00000020130","Tbc1d15","1.405587313","-0.207645165","NA","1.9256162491293805","0.32842252101896363","0.8031979847272607","-0.5360676860189636","0.5360676860189636"
"ENSMUSG00000020132","Rab21","6.352056298","-0.383361598","0.516790862","7.8699098877461635","-0.10357981687067053","1","-0.2797817811293295","0.2797817811293295"
"ENSMUSG00000020134","Peli1","0.87878662","-0.845728379","NA","1.7581713579007385","0.7804366680937779","0.3346863819031223","-1.6261650470937778","1.6261650470937778"
"ENSMUSG00000020135","Apc2","3.565561094","-0.888241774","NA","6.111738529845424","0.5641415413417192","0.3112811463547494","-1.4523833153417192","1.4523833153417192"
"ENSMUSG00000020137","Thap2","1.069768339","-0.667520571","NA","0.753502010528888","-0.656627137515065","0.7406217518100408","-0.010893433484934989","0.010893433484934989"
"ENSMUSG00000020142","Slc1a4","0.968062435","-0.718588767","NA","1.7581713579007385","1.1023647629811402","0.16695645046183677","-1.8209535299811401","1.8209535299811401"
"ENSMUSG00000020149","Rab1a","11.30766407","-0.183466987","0.74939673","15.739819775492327","-0.04421142405310308","1","-0.13925556294689692","0.13925556294689692"
"ENSMUSG00000020151","Ptprr","26.09803154","0.408152235","0.349332369","31.06102732291305","-0.10615301317919901","1","0.514305248179199","0.514305248179199"
"ENSMUSG00000020152","Actr2","6.330331208","-0.381505439","0.506635463","7.116407877217275","-0.29914066079837953","0.924798252569564","-0.08236477820162047","0.08236477820162047"
"ENSMUSG00000020153","Ndufs7","9.793037361","-0.417679964","0.413618475","10.130415919332828","-0.53485397487144","0.585814380574951","0.11717401087144003","0.11717401087144003"
"ENSMUSG00000020156","Pwwp3a","0.869282347","-0.107284755","NA","1.2558366842148132","0.4364822668764167","0.7512744597997528","-0.5437670218764167","0.5437670218764167"
"ENSMUSG00000020160","Meis1","1.825177292","-2.475227746","NA","3.097730487729873","1.1318687572912234","0.2501079007047346","-3.607096503291223","3.607096503291223"
"ENSMUSG00000020163","Uqcr11","7.870477965","-0.567087257","0.387820208","8.958301680732335","-0.44477145560683384","0.6649109293756147","-0.12231580139316611","0.12231580139316611"
"ENSMUSG00000020166","Cnot2","3.900420115","-0.002332674","NA","4.604734508787649","0.395840282379071","0.585814380574951","-0.39817295637907096","0.39817295637907096"
"ENSMUSG00000020167","Tcf3","0.79185781","-0.15581206","NA","1.7581713579007385","1.343372862484935","0.056790832102406416","-1.499184922484935","1.499184922484935"
"ENSMUSG00000020170","Frs2","1.192112592","0.237079687","NA","1.6744489122864177","0.12098044114848727","0.9890992723409348","0.11609924585151274","0.11609924585151274"
"ENSMUSG00000020171","Yeats4","1.000385308","-0.602716583","NA","1.0046693473718507","-0.7110749215374412","0.6266937046081419","0.10835833853744126","0.10835833853744126"
"ENSMUSG00000020180","Snrpd3","4.51894232","-0.998751137","NA","3.683787607030119","-0.9229972559121149","0.1341063002107511","-0.07575388108788506","0.07575388108788506"
"ENSMUSG00000020181","Nav3","3.066356778","-0.279784126","NA","2.260506031586664","-0.6501721153777653","0.610891228305721","0.3703879893777653","0.3703879893777653"
"ENSMUSG00000020184","Mdm2","4.063616474","-0.097679345","NA","4.604734508787649","-0.04402906987970834","1","-0.05365027512029166","0.05365027512029166"
"ENSMUSG00000020189","Osbpl8","2.467597999","-0.215400487","NA","3.9349549438730818","0.6064072683187292","0.33204202239804703","-0.8218077553187292","0.8218077553187292"
"ENSMUSG00000020190","Mknk2","1.535675986","-0.480821525","NA","3.516342715801477","0.6097662804086437","0.30793572526100965","-1.0905878054086438","1.0905878054086438"
"ENSMUSG00000020196","Cabin1","2.853555054","-0.038591017","NA","2.6791182596582686","0.06583888695602624","0.9925130781677004","-0.10442990395602625","0.10442990395602625"
"ENSMUSG00000020198","Ap3d1","7.32123761","0.241359487","0.744553196","11.135085266704678","0.16628806946975638","0.7406217518100408","0.07507141753024363","0.07507141753024363"
"ENSMUSG00000020211","Sf3a2","1.716764071","-0.123838482","NA","2.6791182596582686","0.3324845463421988","0.7067242338656681","-0.45632302834219884","0.45632302834219884"
"ENSMUSG00000020218","Wif1","0.29912329","-0.030123572","NA","1.0046693473718507","2.8738875791837146","0.06442435600330013","-2.9040111511837146","2.9040111511837146"
"ENSMUSG00000020219","Timm13","8.228429299","-0.280507769","0.712407171","10.465305701790111","-0.29037201132250035","0.935663480250464","0.009864242322500327","0.009864242322500327"
"ENSMUSG00000020220","Vps13d","1.594034973","-0.484807914","NA","2.5953958140439477","0.38917655209806024","0.6979340269413008","-0.8739844660980602","0.8739844660980602"
"ENSMUSG00000020225","Tmbim4","2.413307592","0.564410158","NA","3.1814529333441937","0.1289291942639781","0.9100559560062453","0.43548096373602196","0.43548096373602196"
"ENSMUSG00000020230","Prmt2","0.972261869","-0.351386441","NA","1.7581713579007385","0.4104870583434721","0.7000122985336777","-0.7618734993434721","0.7618734993434721"
"ENSMUSG00000020231","Dip2a","3.795137725","0.084763604","NA","4.939624291244932","0.04081009246450362","0.9741857116103906","0.043953511535496384","0.043953511535496384"
"ENSMUSG00000020232","Hmg20b","1.718850184","0.439805778","NA","3.1814529333441937","0.5413122400968442","0.5105222990060077","-0.10150646209684422","0.10150646209684422"
"ENSMUSG00000020235","Fzr1","2.401944288","-0.350118889","NA","2.6791182596582686","-0.43878150544752637","0.7726686288626484","0.08866261644752638","0.08866261644752638"
"ENSMUSG00000020238","Ncln","4.166514057","0.477473638","NA","5.107069182473574","-0.09474824990694986","1","0.5722218879069498","0.5722218879069498"
"ENSMUSG00000020246","Hcfc2","1.41775189","0.477412159","NA","0.9209469017575298","-0.6108234479019401","0.8591993252288985","1.08823560690194","1.08823560690194"
"ENSMUSG00000020248","Nfyb","1.247183246","1.099449019","NA","1.7581713579007385","0.5548769676786468","0.6155726533951719","0.5445720513213531","0.5445720513213531"
"ENSMUSG00000020250","Txnrd1","1.989656756","-0.326938536","NA","1.6744489122864177","-0.5216975574289561","0.7491363052357789","0.19475902142895607","0.19475902142895607"
"ENSMUSG00000020256","Aldh1l2","0.60011213","-1.377803439","NA","0.4186122280716044","-1.137753827251681","0.44019016310037473","-0.24004961174831907","0.24004961174831907"
"ENSMUSG00000020257","Wdr82","6.283671592","-0.228883279","0.772065076","8.874579235118015","0.10470027124692516","0.8344048560135485","-0.33358355024692515","0.33358355024692515"
"ENSMUSG00000020260","Pofut2","3.182363435","0.252664849","NA","4.437289617559007","0.18537102841844244","0.806256007705488","0.06729382058155758","0.06729382058155758"
"ENSMUSG00000020261","Slc36a1","9.490524388","-0.107068231","0.843471591","10.632750593018752","-0.18214794661013434","1","0.07507971561013434","0.07507971561013434"
"ENSMUSG00000020262","Adarb1","2.419890966","-0.812951406","NA","4.604734508787649","0.23783844831257794","0.7406217518100408","-1.050789854312578","1.050789854312578"
"ENSMUSG00000020263","Appl2","3.529327613","-0.04915505","NA","4.353567171944686","0.44193669696852456","0.5752750263285208","-0.49109174696852453","0.49109174696852453"
"ENSMUSG00000020265","Sumo3","5.226878069","-0.795657369","NA","6.948962985988634","-0.18018909357207757","1","-0.6154682754279224","0.6154682754279224"
"ENSMUSG00000020267","Hint1","4.442385553","-0.468063599","NA","5.609403856159499","-0.29026348497191057","0.9316676745844444","-0.17780011402808943","0.17780011402808943"
"ENSMUSG00000020271","Fbxw11","4.036287662","-0.504088124","NA","4.688456954401969","-0.09986152862456077","1","-0.40422659537543926","0.40422659537543926"
"ENSMUSG00000020277","Pfkl","4.871354254","-0.047800603","NA","5.609403856159499","-0.27997072996407724","0.9266263316443663","0.23217012696407724","0.23217012696407724"
"ENSMUSG00000020280","Pus10","0.651493044","-0.115673506","NA","1.3395591298291343","1.0385182809565143","0.2501079007047346","-1.1541917869565144","1.1541917869565144"
"ENSMUSG00000020283","Pex13","2.366001377","0.323856984","NA","2.5116733684296264","-0.1286955818302875","1","0.4525525658302875","0.4525525658302875"
"ENSMUSG00000020284","Cfap410","1.306216086","-0.572664143","NA","1.507004021057776","-0.24158963823622104","1","-0.331074504763779","0.331074504763779"
"ENSMUSG00000020287","Mpg","1.195221253","0.33434306","NA","1.5907264666720968","0.3615202091951945","0.7957162843516778","-0.027177149195194483","0.027177149195194483"
"ENSMUSG00000020288","Ahsa2","2.517262153","0.22399934","NA","3.1814529333441937","0.021444767597572856","1","0.20255457240242714","0.20255457240242714"
"ENSMUSG00000020289","Nprl3","1.310361355","0.586884786","NA","1.7581713579007385","0.35986098527350413","0.8037864312993337","0.22702380072649592","0.22702380072649592"
"ENSMUSG00000020290","Xpo1","4.07670612","0.556548175","NA","5.274514073702216","0.41856035887915466","0.5022778763274901","0.13798781612084532","0.13798781612084532"
"ENSMUSG00000020297","Nsg2","7.574152624","-0.270918372","0.837031133","5.860571193002462","-0.8265521389573776","0.35183284515529667","0.5556337669573775","0.5556337669573775"
"ENSMUSG00000020300","Cpeb4","7.799512926","1.084839656","0.118082706","9.460636354418261","0.19898295314976044","0.7509932214049336","0.8858567028502395","0.8858567028502395"
"ENSMUSG00000020305","Asb3","0.856524696","0.815577716","NA","1.2558366842148132","0.7887840108072979","0.5132159982366264","0.026793705192702078","0.026793705192702078"
"ENSMUSG00000020307","Cdc34","3.398147288","-0.613447922","NA","3.600065161415798","-0.5591392926130092","0.6313537438893025","-0.05430862938699077","0.05430862938699077"
"ENSMUSG00000020308","Tpgs1","4.154183641","-0.197543271","NA","5.190791628087895","-0.34112531178713557","0.855240245384415","0.14358204078713557","0.14358204078713557"
"ENSMUSG00000020311","Erlec1","4.750930233","-0.410267385","NA","3.851232498258761","-0.5449817816861557","0.5873917126450808","0.13471439668615576","0.13471439668615576"
"ENSMUSG00000020312","Shc2","1.148609862","0.141561025","NA","1.3395591298291343","0.00457094903317673","1","0.13699007596682328","0.13699007596682328"
"ENSMUSG00000020315","Sptbn1","13.78577678","-0.186470628","0.769052046","18.837550263222198","0.04072383009245595","0.917003850497634","-0.22719445809245595","0.22719445809245595"
"ENSMUSG00000020321","Mdh1","55.67813056","-0.326020453","0.402516787","66.89423404584238","-0.368947778256695","0.7642683898273528","0.042927325256695015","0.042927325256695015"
"ENSMUSG00000020326","Ccng1","2.031919437","-0.905568552","NA","1.7581713579007385","-0.6810112961420242","0.585814380574951","-0.2245572558579758","0.2245572558579758"
"ENSMUSG00000020328","Nudcd2","1.121033905","-0.522055854","NA","0.5023346736859253","-0.9367350567078","0.585814380574951","0.4146792027078","0.4146792027078"
"ENSMUSG00000020331","Hcn2","6.141269505","0.237530951","0.74169427","7.451297659674559","0.09039212131506424","0.9151795450536668","0.14713882968493575","0.14713882968493575"
"ENSMUSG00000020333","Acsl6","12.38986852","-0.282529985","0.609445385","13.897925971977267","-0.16318712206212194","1","-0.11934286293787805","0.11934286293787805"
"ENSMUSG00000020334","Slc22a4","0.850427783","-0.551127174","NA","1.8418938035150596","1.5450067236545855","0.05699251998965417","-2.0961338976545854","2.0961338976545854"
"ENSMUSG00000020340","Cyfip2","7.922451114","-0.42852999","0.498072499","11.302530157933319","0.15238624551479285","0.78227066391017","-0.5809162355147929","0.5809162355147929"
"ENSMUSG00000020346","Mgat1","1.992211061","-0.115163847","NA","2.8465631508869103","-0.003077551536496248","1","-0.11208629546350375","0.11208629546350375"
"ENSMUSG00000020349","Ppp2ca","17.67011012","-0.535765997","0.099289996","19.088717600065163","-0.4191941378258308","0.6457926721182292","-0.11657185917416923","0.11657185917416923"
"ENSMUSG00000020358","Hnrnpab","2.859058809","-0.722093909","NA","3.3488978245728354","-0.32144294592543576","0.9102542186759003","-0.40065096307456427","0.40065096307456427"
"ENSMUSG00000020361","Hspa4","3.185489244","0.006637274","NA","3.600065161415798","-0.34185376170964976","0.8818362285264668","0.3484910357096498","0.3484910357096498"
"ENSMUSG00000020362","Cnot6","1.472861379","-0.226961907","NA","2.0093386947437013","0.2867893341185678","0.7927832836956984","-0.5137512411185677","0.5137512411185677"
"ENSMUSG00000020366","Mapk9","7.702471737","0.070243699","0.936725673","8.288522115817768","-0.25117568706541915","0.9637068727311149","0.32141938606541914","0.32141938606541914"
"ENSMUSG00000020368","Canx","8.799877898","-0.00786435","0.991400406","9.962971028104185","-0.12477597325347123","1","0.11691162325347122","0.11691162325347122"
"ENSMUSG00000020372","Rack1","2.772426511","-1.887523432","NA","2.260506031586664","-0.8208157694082328","0.41342043328536837","-1.0667076625917673","1.0667076625917673"
"ENSMUSG00000020375","Rufy1","1.447437768","-0.665807099","NA","1.3395591298291343","-0.5915321092931799","0.7067242338656681","-0.07427498970682012","0.07427498970682012"
"ENSMUSG00000020376","Rnf130","5.666316607","0.031635427","0.970687034","6.781518094759992","-0.03716739251747159","1","0.06880281951747158","0.06880281951747158"
"ENSMUSG00000020380","Rad50","0.657644924","-0.181436726","NA","1.0046693473718507","0.458850079904871","0.7836998529940017","-0.640286805904871","0.640286805904871"
"ENSMUSG00000020385","Clk4","6.212614442","1.668448172","0.13995211","5.4419589649308575","0.07942795170398131","0.958307705666393","1.5890202202960186","1.5890202202960186"
"ENSMUSG00000020386","Sar1b","7.370282635","-0.106833846","0.82541024","7.702464996517522","-0.3772115900978146","0.7726686288626484","0.27037774409781457","0.27037774409781457"
"ENSMUSG00000020389","Cdkl3","0.763105939","0.592777775","NA","1.2558366842148132","0.48539186735736306","0.7213924904195863","0.10738590764263689","0.10738590764263689"
"ENSMUSG00000020390","Ube2b","7.253979063","0.994611077","0.203408962","10.883917929861715","0.46990526841386693","0.3700680026656344","0.524705808586133","0.524705808586133"
"ENSMUSG00000020392","Cdkn2aipnl","1.490123168","-0.994677177","NA","1.507004021057776","-0.44212262560892945","0.8282310881540638","-0.5525545513910706","0.5525545513910706"
"ENSMUSG00000020396","Nefh","47.74399799","-0.330752459","0.61323642","40.35421878610267","-0.778637843821798","0.2404736928560801","0.447885384821798","0.447885384821798"
"ENSMUSG00000020397","Med7","2.200013939","0.801072968","NA","2.6791182596582686","0.14936224251830965","0.9046006704566911","0.6517107254816904","0.6517107254816904"
"ENSMUSG00000020400","Tnip1","1.836643632","-0.119569352","NA","3.9349549438730818","0.8515197661552605","0.11680302827157193","-0.9710891181552604","0.9710891181552604"
"ENSMUSG00000020402","Vdac1","11.75961961","-0.144882735","0.756302721","13.981648417591588","-0.32365417556072895","0.8537340141341544","0.17877144056072894","0.17877144056072894"
"ENSMUSG00000020409","Slu7","0.839351981","0.048504857","NA","1.8418938035150596","0.35914017834325185","0.7509932214049336","-0.31063532134325184","0.31063532134325184"
"ENSMUSG00000020415","Pttg1","2.750967573","-0.150329447","NA","2.7628407052725894","-0.7087156486635191","0.44111484573203885","0.558386201663519","0.558386201663519"
"ENSMUSG00000020422","Tns3","0.479057839","0.558391826","NA","1.507004021057776","2.5913003759285207","0.010902917677226632","-2.0329085499285204","2.0329085499285204"
"ENSMUSG00000020427","Igfbp3","4.012049702","0.584717475","NA","4.269844726330366","-0.2088528518242212","1","0.7935703268242212","0.7935703268242212"
"ENSMUSG00000020428","Gabra6","4.490468445","-2.928702778","NA","8.037354778974805","1.2922340134931343","0.2550676681698044","-4.220936791493134","4.220936791493134"
"ENSMUSG00000020431","Adcy1","21.03484355","-0.2226291","0.849435221","40.01932900364538","0.986335174558211","0.018565373729088293","-1.208964274558211","1.208964274558211"
"ENSMUSG00000020435","Osbp2","5.704059523","1.061264726","0.109603354","8.539689452660731","0.6548339583212286","0.12411873142936725","0.4064307676787715","0.4064307676787715"
"ENSMUSG00000020436","Gabrg2","16.85702137","0.187660954","0.698442462","18.837550263222198","-0.11605875615236183","1","0.3037197101523618","0.3037197101523618"
"ENSMUSG00000020440","Arf5","10.77712254","-0.607872401","0.243132972","13.060701515834058","-0.2261925332777177","0.9965068267266242","-0.38167986772228224","0.38167986772228224"
"ENSMUSG00000020444","Guk1","4.293570303","-0.755552676","NA","3.432620270187156","-0.9508102419195228","0.14636931298065628","0.1952575659195228","0.1952575659195228"
"ENSMUSG00000020448","Rnf185","1.391032258","0.268389709","NA","1.6744489122864177","0.0632649432921999","1","0.20512476570780008","0.20512476570780008"
"ENSMUSG00000020451","Limk2","3.898028202","-0.694839232","NA","3.1814529333441937","-0.6612437655854351","0.536195821424506","-0.0335954664145649","0.0335954664145649"
"ENSMUSG00000020453","Patz1","3.394699144","-0.510950101","NA","4.604734508787649","0.1734478610426231","0.8104778673502905","-0.6843979620426232","0.6843979620426232"
"ENSMUSG00000020454","Eif4enif1","0.745007086","-0.675464785","NA","0.9209469017575298","-0.11605875615236198","1","-0.559406028847638","0.559406028847638"
"ENSMUSG00000020455","Trim11","1.041897358","0.561768778","NA","1.4232815754434551","0.3840148469822811","0.7973826385019109","0.1777539310177189","0.1777539310177189"
"ENSMUSG00000020456","Ogdh","18.01958644","0.104872757","0.7621964","25.200456129910588","0.013821526394548478","0.9456504900959996","0.09105123060545152","0.09105123060545152"
"ENSMUSG00000020457","Drg1","4.962482858","0.210997085","NA","5.860571193002462","-0.1435046385540315","1","0.35450172355403153","0.35450172355403153"
"ENSMUSG00000020458","Rtn4","49.56484906","0.45171947","0.252918308","65.21978513355597","0.1107121056946605","0.8092403682133285","0.3410073643053395","0.3410073643053395"
"ENSMUSG00000020459","Mtif2","1.251614423","-0.334845135","NA","1.3395591298291343","-0.10832310737275685","1","-0.22652202762724316","0.22652202762724316"
"ENSMUSG00000020462","Cfap36","2.295316655","0.275812354","NA","2.930285596501231","0.15574585930916385","0.8887125345501551","0.12006649469083613","0.12006649469083613"
"ENSMUSG00000020463","Ppp4r3b","1.372229461","-0.020867204","NA","1.4232815754434551","-0.0866149782598803","1","0.06574777425988029","0.06574777425988029"
"ENSMUSG00000020464","Pnpt1","1.278470711","1.307327031","NA","1.5907264666720968","0.4173734439287119","0.7726686288626484","0.8899535870712881","0.8899535870712881"
"ENSMUSG00000020471","Pold2","0.874786854","-0.005797392","NA","1.0046693473718507","-0.24158963823622118","1","0.23579224623622116","0.23579224623622116"
"ENSMUSG00000020476","Dbnl","5.317814959","-0.581715089","NA","6.195460975459746","-0.21571100641061536","1","-0.36600408258938466","0.36600408258938466"
"ENSMUSG00000020483","Dynll2","39.25574528","-0.243744784","0.522165506","49.647410249292285","-0.28033007501884466","0.8925709107033336","0.03658529101884467","0.03658529101884467"
"ENSMUSG00000020484","Xbp1","5.653913893","-0.154107835","0.865201915","9.209469017575298","0.1777867967669602","0.7475817221286323","-0.3318946317669602","0.3318946317669602"
"ENSMUSG00000020485","Supt4a","2.25202924","-1.342218443","NA","2.176783585972343","-0.4174394736356386","0.8709068826111466","-0.9247789693643613","0.9247789693643613"
"ENSMUSG00000020492","Ska2","0.978338213","-0.831863419","NA","0.9209469017575298","-0.24158963823622112","1","-0.5902737807637789","0.5902737807637789"
"ENSMUSG00000020496","Rnf187","38.59162798","-0.696232174","0.03736963","44.03800639313279","-0.40001170065757474","0.697848230928812","-0.2962204733424253","0.2962204733424253"
"ENSMUSG00000020515","Cnot8","1.148512734","-1.036181406","NA","1.507004021057776","0.05214156482048926","1","-1.0883229708204893","1.0883229708204893"
"ENSMUSG00000020519","Sap30l","1.327548499","-0.671246666","NA","1.8418938035150596","-0.06380251902093825","1","-0.6074441469790618","0.6074441469790618"
"ENSMUSG00000020520","Galnt10","3.280011245","0.745184489","NA","2.260506031586664","-0.5771926700206598","0.7014333979778634","1.3223771590206597","1.3223771590206597"
"ENSMUSG00000020521","Rnft1","1.709465834","1.676204983","NA","2.0093386947437013","0.49537595592998523","0.7111229983087332","1.1808290270700148","1.1808290270700148"
"ENSMUSG00000020522","Mfap3","2.208703771","0.683687463","NA","2.4279509228153056","0.13132238536994612","0.9355054781198655","0.5523650776300539","0.5523650776300539"
"ENSMUSG00000020523","Fam114a2","1.530337142","0.212218945","NA","3.014008042115552","0.5755463046139686","0.390004780952902","-0.3633273596139686","0.3633273596139686"
"ENSMUSG00000020524","Gria1","19.03252051","0.314173126","0.553359578","20.846888957965902","-0.06588228419990294","1","0.38005541019990297","0.38005541019990297"
"ENSMUSG00000020525","Ppm1d","1.182242517","-0.447456014","NA","1.5907264666720968","0.17344786104262283","0.9513140864915655","-0.6209038750426228","0.6209038750426228"
"ENSMUSG00000020526","Znhit3","1.153835021","0.372771339","NA","1.0883917929861715","-0.3728341715144736","0.9410945332523978","0.7456055105144737","0.7456055105144737"
"ENSMUSG00000020528","Prpsap2","1.36026426","-1.037416195","NA","1.507004021057776","-0.4086996240714792","0.9318720701618821","-0.6287165709285208","0.6287165709285208"
"ENSMUSG00000020530","Ggnbp2","2.656125089","0.055434087","NA","3.014008042115552","-0.12665387139156103","1","0.18208795839156103","0.18208795839156103"
"ENSMUSG00000020532","Acaca","2.431817573","0.01887852","NA","3.1814529333441937","0.12098044114848716","0.9060352732814648","-0.10210192114848717","0.10210192114848717"
"ENSMUSG00000020536","Llgl1","4.176549174","1.818047967","NA","4.939624291244932","0.5360179404273311","0.5566549724168639","1.282030026572669","1.282030026572669"
"ENSMUSG00000020537","Drg2","4.509617141","-0.359461312","NA","4.772179400016291","-0.33392151900829603","0.8609859005023835","-0.025539792991703947","0.025539792991703947"
"ENSMUSG00000020544","Cox11","0.888007459","0.734861365","NA","1.9256162491293805","0.4853918673573631","0.6233676408744871","0.24946949764263687","0.24946949764263687"
"ENSMUSG00000020546","Stxbp4","1.681970306","0.794995381","NA","1.2558366842148132","-0.11605875615236189","1","0.9110541371523619","0.9110541371523619"
"ENSMUSG00000020547","Bzw2","6.599240582","0.052396472","0.944822577","7.702464996517522","-0.21813066541223192","1","0.2705271374122319","0.2705271374122319"
"ENSMUSG00000020549","Elac2","1.168322129","0.544818443","NA","2.0093386947437013","0.3290175695078651","0.7406217518100408","0.21580087349213495","0.21580087349213495"
"ENSMUSG00000020564","Atxn7l1","2.089922907","1.063608778","NA","2.093061140358022","0.16116953126418587","0.9410945332523978","0.9024392467358142","0.9024392467358142"
"ENSMUSG00000020571","Pdia6","8.90573285","-0.22807567","0.765044166","8.455967007046409","-0.16907713845185324","1","-0.05899853154814677","0.05899853154814677"
"ENSMUSG00000020572","Nampt","0.801236127","-0.784657511","NA","0.8372244561432088","-0.3870200777577849","0.9456504900959996","-0.3976374332422151","0.3976374332422151"
"ENSMUSG00000020576","Nbas","1.959839555","0.154917352","NA","2.3442284772009847","0.270616520049621","0.8011765508378643","-0.11569916804962099","0.11569916804962099"
"ENSMUSG00000020577","Tspan13","20.85206091","0.668478065","0.07282398","30.642415094841443","0.22638449478449907","0.6037382196248554","0.4420935702155009","0.4420935702155009"
"ENSMUSG00000020580","Rock2","1.135227519","-0.389496224","NA","2.8465631508869103","1.0463911247278037","0.08511507227139455","-1.4358873487278037","1.4358873487278037"
"ENSMUSG00000020585","Laptm4a","3.363096294","-0.231796679","NA","2.930285596501231","-0.3995914723027141","0.828115150502173","0.16779479330271407","0.16779479330271407"
"ENSMUSG00000020590","Snx13","3.306116259","-0.310276116","NA","3.76751005264444","0.08557510501728838","0.9512660158763512","-0.39585122101728837","0.39585122101728837"
"ENSMUSG00000020594","Pum2","1.905141786","-1.349931893","NA","2.093061140358022","-0.2960374222585975","0.9730789261382408","-1.0538944707414024","1.0538944707414024"
"ENSMUSG00000020598","Nrcam","12.51953955","-0.254374186","0.672228066","12.223477059690849","-0.33806875335379694","0.828115150502173","0.08369456735379693","0.08369456735379693"
"ENSMUSG00000020601","Trib2","1.873810869","-0.35640168","NA","2.3442284772009847","-0.017814662849654272","1","-0.3385870171503457","0.3385870171503457"
"ENSMUSG00000020607","Lratd1","3.763411317","-0.449520811","NA","5.190791628087895","-0.05872558108641046","1","-0.39079522991358956","0.39079522991358956"
"ENSMUSG00000020608","Smc6","1.222876867","-0.758753782","NA","2.093061140358022","0.5843809619887299","0.47985167628236564","-1.3431347439887298","1.3431347439887298"
"ENSMUSG00000020610","Amz2","1.390364647","-1.316155265","NA","1.1721142386004924","-0.4912035283076932","0.8220798669657915","-0.8249517366923067","0.8249517366923067"
"ENSMUSG00000020611","Gna13","1.965223402","-0.419892748","NA","3.432620270187156","0.7699060006016086","0.2147835330520461","-1.1897987486016086","1.1897987486016086"
"ENSMUSG00000020612","Prkar1a","11.44684945","0.130269926","0.809555263","14.14909330882023","-0.12068031389273948","1","0.25095023989273946","0.25095023989273946"
"ENSMUSG00000020614","Fam20a","0.79537245","0.583762142","NA","1.3395591298291343","1.7303959855941824","0.29435124948582486","-1.1466338435941825","1.1466338435941825"
"ENSMUSG00000020621","Rdh14","1.325731155","-0.278538725","NA","1.3395591298291343","-0.6566271375150646","0.7406217518100408","0.37808841251506464","0.37808841251506464"
"ENSMUSG00000020623","Map2k6","1.410178092","-1.187782206","NA","1.7581713579007385","0.3934135449845306","0.762255133587712","-1.5811957509845307","1.5811957509845307"
"ENSMUSG00000020627","Klhl29","0.693743387","-0.182362889","NA","1.0046693473718507","-0.31373942399205645","0.9608453967066286","0.13137653499205645","0.13137653499205645"
"ENSMUSG00000020628","Trappc12","3.084896149","0.477269126","NA","3.851232498258761","0.30550467689449223","0.7067242338656681","0.17176444910550775","0.17176444910550775"
"ENSMUSG00000020629","Adi1","1.427239878","-1.044124238","NA","1.2558366842148132","-0.3570668556561568","0.9542308799326011","-0.6870573823438432","0.6870573823438432"
"ENSMUSG00000020634","Ubxn2a","2.790553446","-0.018629766","NA","4.437289617559007","0.19136976903988545","0.8164752403935702","-0.20999953503988544","0.20999953503988544"
"ENSMUSG00000020640","Itsn2","0.989413074","0.151086114","NA","1.3395591298291343","0.0732836991171909","1","0.07780241488280909","0.07780241488280909"
