FeatureID,FeatureName,dtcl calca8 Average,dtcl calca8 Log2 Fold Change,dtcl calca8 P-Value,dtdt caca Average,dtdt caca Log2 Fold Change,dtdt caca P-Value
ENSMUSG00000039982,Dtx4,1.2558366842148132,0.7887840108072979,0.5132159982366264,0.7110796008219276,-0.7887840108072979,0.5132159982366264
ENSMUSG00000020658,Efr3b,4.018677389487403,0.7881577051578308,0.1243899166343112,2.210530063424688,-0.7881577051578308,0.1243899166343112
ENSMUSG00000006471,Ndor1,1.3395591298291343,0.7869795139605499,0.585814380574951,0.7574543573972706,-0.7869795139605499,0.585814380574951
ENSMUSG00000054434,Tmem120b,1.3395591298291343,0.7869795139605499,0.5219698519643733,0.7574543573972706,-0.7869795139605499,0.5219698519643733
ENSMUSG00000076431,Sox4,1.3395591298291343,0.7869795139605499,0.5816525370226023,0.7574543573972706,-0.7869795139605499,0.5816525370226023
ENSMUSG00000070802,Pnmal2,7.283852768445917,0.7859961934356783,0.21705622155394888,3.9882290654795067,-0.7859961934356783,0.21705622155394888
ENSMUSG00000051650,B3gnt2,2.930285596501231,0.7853774093640484,0.201525630775899,1.6231164801370086,-0.7853774093640484,0.201525630775899
ENSMUSG00000000934,Top1mt,1.4232815754434551,0.7853774093640483,0.4280486147074476,0.8038291139726138,-0.7853774093640483,0.4280486147074476
ENSMUSG00000042524,Sun2,3.097730487729873,0.7839454538709166,0.2797235098863392,1.7158659932876947,-0.7839454538709166,0.2797235098863392
ENSMUSG00000025006,Sorbs1,4.772179400016291,0.7835013427266093,0.1741362701751975,2.6279028726027756,-0.7835013427266093,0.1741362701751975
ENSMUSG00000029238,Clock,1.7581713579007385,0.7804366680937779,0.3594411809141091,0.9893281402739862,-0.7804366680937779,0.3594411809141091
ENSMUSG00000020134,Peli1,1.7581713579007385,0.7804366680937779,0.3346863819031223,0.9893281402739862,-0.7804366680937779,0.3346863819031223
ENSMUSG00000062098,Btbd3,7.283852768445917,0.7804366680937778,0.3108986371848222,4.003687317671288,-0.7804366680937778,0.3108986371848222
ENSMUSG00000031517,Gpm6a,33.15408846327107,0.7803807615993845,0.3287963448345365,18.117071568767372,-0.7803807615993845,0.32879634483453424
ENSMUSG00000018076,Med13l,3.9349549438730818,0.7785882437014096,0.16534099231269306,2.1796135590411256,-0.7785882437014096,0.16534099231269306
ENSMUSG00000015711,Prune1,1.9256162491293805,0.7785882437014094,0.3719404307606925,1.0820776534246723,-0.7785882437014094,0.3719404307606925
ENSMUSG00000041544,Disp3,1.9256162491293805,0.7785882437014094,0.5069221226803148,1.0820776534246723,-0.7785882437014094,0.5069221226803148
ENSMUSG00000030766,Arhgap17,1.9256162491293805,0.7785882437014094,0.5349567542266649,1.0820776534246723,-0.7785882437014094,0.5349567542266649
ENSMUSG00000034659,Tmem109,1.9256162491293805,0.7785882437014094,0.4280486147074476,1.0820776534246723,-0.7785882437014094,0.4280486147074476
ENSMUSG00000021133,Susd6,5.944293638616783,0.7785882437014093,0.12998944937495066,3.277149464657579,-0.7785882437014093,0.12998944937495066
ENSMUSG00000025173,Wdr45b,2.0093386947437013,0.77777568663071,0.3153622549270592,1.1284524100000155,-0.77777568663071,0.3153622549270592
ENSMUSG00000048874,Phf3,2.260506031586664,0.7756883531956146,0.3441744715427863,1.2675766797260448,-0.7756883531956146,0.34417447154278874
ENSMUSG00000104252,Pcdha4,2.260506031586664,0.7756883531956146,0.585814380574951,1.2675766797260448,-0.7756883531956146,0.585814380574951
ENSMUSG00000063410,Stk24,2.4279509228153056,0.774530027127056,0.25658974624781034,1.360326192876731,-0.774530027127056,0.25658974624781034
ENSMUSG00000021846,Peli2,2.5116733684296264,0.7740072168147973,0.47806943330827634,1.4067009494520741,-0.7740072168147973,0.47806943330827634
ENSMUSG00000025813,Homer2,2.5953958140439477,0.7735172541539874,0.28961202680487447,1.453075706027417,-0.7735172541539874,0.28961202680487447
ENSMUSG00000026930,Gpsm1,5.358236519316537,0.7732836382453094,0.15934955108234847,2.9679844208219586,-0.7732836382453094,0.15934955108234847
ENSMUSG00000021504,B4galt7,2.930285596501231,0.7718308775261007,0.2801961971601586,1.6385747323287896,-0.7718308775261007,0.2801961971601586
ENSMUSG00000038365,Fbxo25,3.097730487729873,0.7711214135133329,0.17956393606331597,1.7313242454794757,-0.7711214135133329,0.17956393606331597
ENSMUSG00000030960,Eef1akmt2,3.432620270187156,0.7699060006016086,0.22284410925634648,1.9168232717808482,-0.7699060006016086,0.22284410925634648
