"symbol","ensembl_ID","User_ID","baseMean","CTL-DTA_log2FC","CTL-DTA_adjPval","Processed data:","search_label","ctl1","ctl2","ctl3","dta1","dta2","dta3"
"Tmem230","ENSMUSG00000027341","ENSMUSG00000027341",18.8382133255917,0.72995444504958,0.999957806181843,"","Tmem230 | ENSMUSG00000027341",5.10778344012998,4.97630491581261,4.35886923474069,4.50796338251004,4.22217631795773,3.19109190271937
"Frmpd4","ENSMUSG00000049176","ENSMUSG00000049176",17.1471735645274,-0.365811086548367,0.999957806181843,"","Frmpd4 | ENSMUSG00000049176",4.42078204713045,4.62111641882856,3.3497222490353,4.40724073306214,4.30579418289899,4.89069460263139
"Tnc","ENSMUSG00000028364","ENSMUSG00000028364",8.25834424189657,0.452311255281471,0.999957806181843,"","Tnc | ENSMUSG00000028364",2,3.10094174080035,4.84689886974003,4.54003330201696,2.30102950732707,2
"Mapkap1","ENSMUSG00000038696","ENSMUSG00000038696",15.6052671049422,0.174992217470288,0.999957806181843,"","Mapkap1 | ENSMUSG00000038696",3.66780404601394,5.02784697666954,4.03465982459696,4.33596053192553,4.42278131095284,3.83451290362064
"Fscn1","ENSMUSG00000029581","ENSMUSG00000029581",10.3887581182559,0.217738570931918,0.999957806181843,"","Fscn1 | ENSMUSG00000029581",2,2.3631561072856,5.21091292699712,3.45807067510437,4.65308997023853,2
"Epha4","ENSMUSG00000026235","ENSMUSG00000026235",15.315531076018,-0.914014264689332,0.999957806181843,"","Epha4 | ENSMUSG00000026235",2,4.92285300896376,2.60046975630499,4.19536444340446,4.48389592863664,5.12093731864224
"Cept1","ENSMUSG00000040774","ENSMUSG00000040774",13.2106149362526,-0.238218679562953,0.999957806181843,"","Cept1 | ENSMUSG00000040774",4.09287010696455,4.48020990996249,3.3497222490353,4.47516433658909,4.10256758894646,3.83451290362064
"Uap1","ENSMUSG00000026670","ENSMUSG00000026670",15.6201260848199,0.0916569870068469,0.999957806181843,"","Uap1 | ENSMUSG00000026670",4.42078204713045,4.32403668220667,4.35886923474069,4.31139576240556,4.4352131024789,3.83451290362064
"Cul5","ENSMUSG00000032030","ENSMUSG00000032030",15.9780674562846,0.0536653134148214,0.999957806181843,"","Cul5 | ENSMUSG00000032030",3.66780404601394,4.40423550421988,4.68261978804887,4.47516433658909,4.22217631795773,4.27791471489964
"Cygb","ENSMUSG00000020810","ENSMUSG00000020810",16.5605095003705,0.631495362439841,0.999957806181843,"","Cygb | ENSMUSG00000020810",4.09287010696455,2.3631561072856,5.68625781283467,4.33596053192553,4.34585323631915,3.19109190271937
"Pnkd","ENSMUSG00000026179","ENSMUSG00000026179",19.233531708616,0.619888075466702,0.999957806181843,"","Pnkd | ENSMUSG00000026179",4.42078204713045,4.48020990996249,5.28918127735655,4.40724073306214,4.39759166098612,3.83451290362064
"Nol11","ENSMUSG00000018433","ENSMUSG00000018433",15.2242795833647,-0.000251686652102692,0.999957806181843,"","Nol11 | ENSMUSG00000018433",4.68779193908653,4.40423550421988,3.73246276548732,4.38386980158525,4.31927116961574,3.83451290362064
