Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000041488,Stx3,0.12260784924185465,1.9127863122155886,0.0000000005021588408248138,0.032530038816413996,-1.9127863122155886,0.0000000005021588408248281
ENSMUSG00000048292,Olfr1417,0.000013830552649955404,-0.7458727512499568,1,0,0.7458727512499568,1
ENSMUSG00000060556,Olfr1418,0.000013830552649955404,-0.7458727512499568,1,0,0.7458727512499568,1
ENSMUSG00000067545,Olfr1419,0.00007606803957475472,-0.7458727512499568,0.6314018778853656,0.00010437445609544597,0.7458727512499568,0.6314018778853656
ENSMUSG00000060878,Olfr1420,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000046139,Patl1,0.13964017483027474,0.1968404651877007,0.5960195625793887,0.12180499026338544,-0.1968404651877007,0.5960195625793887
ENSMUSG00000024687,Osbp,0.14527612503513157,0.13420388249893467,0.7485083637978174,0.13234681032902548,-0.13420388249893467,0.7485083637976353
ENSMUSG00000067529,Olfr1423,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000067526,Olfr1425,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000044994,Olfr1426,0.000013830552649955404,-0.7458727512499568,1,0,0.7458727512499568,1
ENSMUSG00000067519,Olfr262,0.000013830552649955404,-0.7458727512499568,1,0,0.7458727512499568,1
ENSMUSG00000060049,Olfr235,0.000013830552649955404,-0.7458727512499568,1,0,0.7458727512499568,1
ENSMUSG00000095640,Olfr1434,0.000006915276324977702,-2.330835251971113,0.42157835082606887,0.00003479148536514866,2.330835251971113,0.42157835082606887
ENSMUSG00000109328,Olfr1438-ps1,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000046805,Mpeg1,0.0038172325313876915,-4.65432780937313,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000017190354478001925,0.09626804000536633,4.65432780937313,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000017190354478001925
ENSMUSG00000039982,Dtx4,0.04263267854348753,-1.7505446952320458,0.0000000000000480087866223121,0.1434452941605079,1.7505446952320458,0.0000000000000480087866223121
ENSMUSG00000024691,Fam111a,0.002413431437417218,-2.367464173961835,0.0000000000000000000042351181124856805,0.012455351760723219,2.367464173961835,0.0000000000000000000042351181124856805
ENSMUSG00000063683,Glyat,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000024694,Keg1,0,-3.915797752692269,0.05656659947572335,0.00006958297073029732,3.915797752692269,0.05656659947572335
ENSMUSG00000079415,Cntf,0.022045900924028913,0.46884934218420415,0.17807593444378886,0.015899708811872935,-0.46884934218420415,0.17807593444378886
ENSMUSG00000024695,Zfp91,0.1390869527242765,0.2585811233492845,0.4581904069245316,0.11623835260496167,-0.2585811233492845,0.4581904069245316
ENSMUSG00000024696,Lpxn,0.0015213607914950945,-1.7621012130418423,0.0000000011753244814786752,0.005149139834042001,1.7621012130418423,0.0000000011753244814786752
ENSMUSG00000046272,Olfr1444,0.00003457638162488851,-1.3308352519711129,0.4495512500913485,0.00006958297073029732,1.3308352519711129,0.44955125009125274
ENSMUSG00000045126,Olfr1445,0,-3.915797752692269,0.05656659947572335,0.00006958297073029732,3.915797752692269,0.05656659947572335
ENSMUSG00000048456,Olfr1448,0.000006915276324977702,-2.330835251971113,0.42157835082606887,0.00003479148536514866,2.330835251971113,0.42157835082606887
ENSMUSG00000046913,Olfr1451,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
ENSMUSG00000045883,Olfr1461,0,-3.330835251971113,0.25724109470458767,0.00003479148536514866,3.330835251971113,0.25724109470458767
ENSMUSG00000094721,Olfr1462,0.000006915276324977702,-1.3308352519711129,1,0,1.3308352519711129,1
