Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000055436,Srsf11,1.0967390032609885,-0.017090118484127614,0.9691342620856018,1.1098068923032862,0.017090118484127614,0.9691342620856018
ENSMUSG00000063052,Lrrc40,0.06689551905188222,-0.41587977565137324,0.01434065078419368,0.08926944423530322,0.41587977565137324,0.01434065078419368
ENSMUSG00000028176,Lrrc7,0.12298929411833065,-1.7217850702346567,0.0000000000000000000000032672853532405585,0.4057486175482266,1.7217850702346567,0.0000000000000000000000032672853532405585
ENSMUSG00000028175,Depdc1a,0.017809845981345267,3.0804778597546782,0.00000000000000000000000000000000000000000000000000006931230606248442,0.002094871188250232,-3.0804778597546782,0.00000000000000000000000000000000000000000000000000006931230606248442
ENSMUSG00000028174,Rpe65,0.0004633455865065435,2.817630804747834,0.0001431888192192121,0.000055863231686672855,-2.817630804747834,0.0001431888192192121
ENSMUSG00000028173,Wls,1.3962340067391557,3.3373898136375346,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008217554171834596,0.13812184034529862,-3.3373898136375346,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008217554171837398
ENSMUSG00000028232,Tmem68,0.2688273174712652,0.1431763846134313,0.40819066057021736,0.24343799788259862,-0.1431763846134313,0.40819066057021736
ENSMUSG00000028233,Tgs1,0.14537467776642804,0.29668719568055035,0.07267277285326744,0.11836022213613812,-0.29668719568055035,0.07267277285324872
ENSMUSG00000042228,Lyn,0.18971105857527293,3.6786067591110996,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019844781523760552,0.014803756396968307,-3.6786067591110996,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019844781523760552
ENSMUSG00000078365,Mos,0.0006660592806031564,-0.14430115441864722,0.7980434694509496,0.0007541536277700836,0.14430115441864722,0.7980434694509496
ENSMUSG00000003282,Plag1,0.041469429992335646,0.6619376049932271,0.00004690707825133392,0.02621382146897124,-0.6619376049932271,0.00004690707825133392
ENSMUSG00000042198,Chchd7,0.3595561751290778,-0.5724419086265261,0.0005163036322530741,0.5346949220889893,0.5724419086265261,0.0005163036322530447
ENSMUSG00000028236,Sdr16c5,0.00002895909915665897,-2.340221364393903,0.0086121898567338,0.0002793161584333643,2.340221364393903,0.0086121898567338
ENSMUSG00000045573,Penk,0.8247551439816475,-3.150252296846703,0.0000000000000000000000000000000000000000000000000000000000000007232102371080135,7.32239878560194,3.150252296846703,0.0000000000000000000000000000000000000000000000000000000000000007232102371079312
ENSMUSG00000066324,Impad1,1.8918110706070606,0.007894683855131035,0.9943910802578682,1.8814736432071417,-0.007894683855131035,0.9943910802581937
ENSMUSG00000049119,Fam110b,0.09932971010734028,-1.855271011835221,0.0000000000000000000000000027429623655891932,0.3594798959037398,1.855271011835221,0.0000000000000000000000000027429623655891932
ENSMUSG00000028243,Ubxn2b,0.17893827368899579,-0.202646693503159,0.2509381855762546,0.20593980361291947,0.202646693503159,0.25093818557632536
