Feature
73,ENSMUSG00000059230
74,ENSMUSG00000006570
75,ENSMUSG00000079701
76,ENSMUSG00000018844
77,ENSMUSG00000076615
78,ENSMUSG00000022871
79,ENSMUSG00000018907
80,ENSMUSG00000074947
81,ENSMUSG00000020912
82,ENSMUSG00000061928
83,ENSMUSG00000056564
84,ENSMUSG00000118396
85,ENSMUSG00000066364
86,ENSMUSG00000041567
87,ENSMUSG00000020871
88,ENSMUSG00000111611
89,ENSMUSG00000031089
90,ENSMUSG00000079105
91,ENSMUSG00000029193
92,ENSMUSG00000027876
93,ENSMUSG00000079262
94,ENSMUSG00000062064
95,ENSMUSG00000042672
96,ENSMUSG00000047225
97,ENSMUSG00000028940
98,ENSMUSG00000076580
99,ENSMUSG00000101073
100,ENSMUSG00000043760
101,ENSMUSG00000021213
102,ENSMUSG00000070708
103,ENSMUSG00000060701
104,ENSMUSG00000020401
105,ENSMUSG00000030713
106,ENSMUSG00000036309
107,ENSMUSG00000033307
108,ENSMUSG00000071866
109,ENSMUSG00000070979
110,ENSMUSG00000038560
111,ENSMUSG00000027317
112,ENSMUSG00000023387
113,ENSMUSG00000056184
114,ENSMUSG00000057092
115,ENSMUSG00000029306
116,ENSMUSG00000024091
117,ENSMUSG00000056494
118,ENSMUSG00000027202
119,ENSMUSG00000015837
120,ENSMUSG00000070524
121,ENSMUSG00000069041
122,ENSMUSG00000030050
123,ENSMUSG00000073979
124,ENSMUSG00000020182
125,ENSMUSG00000090470
126,ENSMUSG00000008892
127,ENSMUSG00000059887
128,ENSMUSG00000021404
129,ENSMUSG00000020738
130,ENSMUSG00000039092
131,ENSMUSG00000019179
132,ENSMUSG00000027468
133,ENSMUSG00000050463
134,ENSMUSG00000079620
135,ENSMUSG00000109528
136,ENSMUSG00000024806
137,ENSMUSG00000043219
138,ENSMUSG00000021348
139,ENSMUSG00000068149
140,ENSMUSG00000047295
141,ENSMUSG00000053030
142,ENSMUSG00000079588
143,ENSMUSG00000052234
144,ENSMUSG00000036371
145,ENSMUSG00000028602
146,ENSMUSG00000051695
147,ENSMUSG00000028367
148,ENSMUSG00000060803
149,ENSMUSG00000024803
150,ENSMUSG00000001847
151,ENSMUSG00000006998
152,ENSMUSG00000006304
153,ENSMUSG00000020671
154,ENSMUSG00000048076
155,ENSMUSG00000000088
156,ENSMUSG00000011752
157,ENSMUSG00000025980
158,ENSMUSG00000032330
159,ENSMUSG00000047094
160,ENSMUSG00000078812
161,ENSMUSG00000016252
162,ENSMUSG00000050856
163,ENSMUSG00000029272
164,ENSMUSG00000071072
165,ENSMUSG00000079477
166,ENSMUSG00000030007
167,ENSMUSG00000055415
168,ENSMUSG00000006218
169,ENSMUSG00000076441
170,ENSMUSG00000054766
171,ENSMUSG00000007815
172,ENSMUSG00000039238
173,ENSMUSG00000090581
174,ENSMUSG00000017588
175,ENSMUSG00000042459
176,ENSMUSG00000041673
177,ENSMUSG00000063253
178,ENSMUSG00000074680
179,ENSMUSG00000022403
180,ENSMUSG00000018500
181,ENSMUSG00000029840
182,ENSMUSG00000042817
183,ENSMUSG00000043383
184,ENSMUSG00000028963
185,ENSMUSG00000022283
186,ENSMUSG00000014313
187,ENSMUSG00000026602
188,ENSMUSG00000044040
189,ENSMUSG00000044542
190,ENSMUSG00000038467
191,ENSMUSG00000031073
192,ENSMUSG00000052131
193,ENSMUSG00000025967
194,ENSMUSG00000053004
195,ENSMUSG00000041028
196,ENSMUSG00000025825
197,ENSMUSG00000032966
198,ENSMUSG00000071089
199,ENSMUSG00000024313
200,ENSMUSG00000042541
201,ENSMUSG00000025364
202,ENSMUSG00000038717
203,ENSMUSG00000024587
204,ENSMUSG00000000435
205,ENSMUSG00000026414
206,ENSMUSG00000027556
207,ENSMUSG00000033770
208,ENSMUSG00000070777
209,ENSMUSG00000020267
210,ENSMUSG00000020402
211,ENSMUSG00000056426
212,ENSMUSG00000022982
213,ENSMUSG00000022877
214,ENSMUSG00000034024
215,ENSMUSG00000067924
216,ENSMUSG00000030224
217,ENSMUSG00000029465
218,ENSMUSG00000020067
219,ENSMUSG00000029447
220,ENSMUSG00000070421
221,ENSMUSG00000076463
222,ENSMUSG00000034660
223,ENSMUSG00000026434
224,ENSMUSG00000019913
225,ENSMUSG00000021520
226,ENSMUSG00000031373
227,ENSMUSG00000022285
228,ENSMUSG00000054966
229,ENSMUSG00000063975
230,ENSMUSG00000099269
231,ENSMUSG00000090550
232,ENSMUSG00000091572
233,ENSMUSG00000028648
234,ENSMUSG00000045284
235,ENSMUSG00000076432
236,ENSMUSG00000024866
237,ENSMUSG00000112920
238,ENSMUSG00000023456
239,ENSMUSG00000096753
240,ENSMUSG00000037601
241,ENSMUSG00000021884
242,ENSMUSG00000044894
243,ENSMUSG00000030357
244,ENSMUSG00000056544
245,ENSMUSG00000027673
246,ENSMUSG00000001025
247,ENSMUSG00000113902
248,ENSMUSG00000027902
249,ENSMUSG00000022205
250,ENSMUSG00000025428
251,ENSMUSG00000031250
252,ENSMUSG00000004771
253,ENSMUSG00000070934
254,ENSMUSG00000032271
255,ENSMUSG00000074884
256,ENSMUSG00000027404
257,ENSMUSG00000024778
258,ENSMUSG00000020227
259,ENSMUSG00000027360
260,ENSMUSG00000020361
261,ENSMUSG00000024844
262,ENSMUSG00000032959
263,ENSMUSG00000075707
264,ENSMUSG00000028426
265,ENSMUSG00000043020
266,ENSMUSG00000046748
267,ENSMUSG00000028691
268,ENSMUSG00000028837
269,ENSMUSG00000056423
270,ENSMUSG00000039058
271,ENSMUSG00000045236
272,ENSMUSG00000024359
273,ENSMUSG00000057074
274,ENSMUSG00000026234
275,ENSMUSG00000066007
276,ENSMUSG00000091468
277,ENSMUSG00000000563
278,ENSMUSG00000018446
279,ENSMUSG00000040525
280,ENSMUSG00000025781
281,ENSMUSG00000026750
282,ENSMUSG00000023004
283,ENSMUSG00000031286
284,ENSMUSG00000061315
285,ENSMUSG00000029836
286,ENSMUSG00000032207
287,ENSMUSG00000040298
288,ENSMUSG00000037406
289,ENSMUSG00000034868
290,ENSMUSG00000019804
291,ENSMUSG00000038690
292,ENSMUSG00000032566
293,ENSMUSG00000016942
294,ENSMUSG00000016319
295,ENSMUSG00000025132
296,ENSMUSG00000030738
297,ENSMUSG00000021539
298,ENSMUSG00000021771
299,ENSMUSG00000030057
300,ENSMUSG00000066224
301,ENSMUSG00000057113
302,ENSMUSG00000030869
303,ENSMUSG00000078932
304,ENSMUSG00000018567
305,ENSMUSG00000060284
306,ENSMUSG00000032493
307,ENSMUSG00000006699
308,ENSMUSG00000030695
309,ENSMUSG00000030591
310,ENSMUSG00000036083
311,ENSMUSG00000044627
312,ENSMUSG00000062070
313,ENSMUSG00000049536
314,ENSMUSG00000030954
315,ENSMUSG00000060126
316,ENSMUSG00000075572
317,ENSMUSG00000035930
318,ENSMUSG00000071937
319,ENSMUSG00000021024
320,ENSMUSG00000018770
321,ENSMUSG00000093550
322,ENSMUSG00000004264
323,ENSMUSG00000073991
324,ENSMUSG00000037188
325,ENSMUSG00000024973
326,ENSMUSG00000020702
327,ENSMUSG00000047126
328,ENSMUSG00000047844
329,ENSMUSG00000040385
330,ENSMUSG00000042750
331,ENSMUSG00000029364
332,ENSMUSG00000031085
333,ENSMUSG00000020007
334,ENSMUSG00000030769
335,ENSMUSG00000068039
336,ENSMUSG00000029922
337,ENSMUSG00000051675
338,ENSMUSG00000073973
339,ENSMUSG00000029664
340,ENSMUSG00000033774
341,ENSMUSG00000030082
342,ENSMUSG00000060332
343,ENSMUSG00000020123
344,ENSMUSG00000024266
345,ENSMUSG00000021076
346,ENSMUSG00000057346
347,ENSMUSG00000054986
348,ENSMUSG00000079580
349,ENSMUSG00000060245
350,ENSMUSG00000040824
351,ENSMUSG00000054453
352,ENSMUSG00000022234
353,ENSMUSG00000021218
354,ENSMUSG00000025081
355,ENSMUSG00000060470
356,ENSMUSG00000033721
357,ENSMUSG00000026304
358,ENSMUSG00000022890
359,ENSMUSG00000047959
360,ENSMUSG00000042784
361,ENSMUSG00000001656
362,ENSMUSG00000045802
363,ENSMUSG00000049565
364,ENSMUSG00000026730
365,ENSMUSG00000022383
366,ENSMUSG00000014769
367,ENSMUSG00000019173
368,ENSMUSG00000071379
369,ENSMUSG00000090125
370,ENSMUSG00000046934
371,ENSMUSG00000058669
372,ENSMUSG00000034683
373,ENSMUSG00000010136
374,ENSMUSG00000028919
375,ENSMUSG00000061126
376,ENSMUSG00000013701
377,ENSMUSG00000031696
378,ENSMUSG00000048752
379,ENSMUSG00000015579
380,ENSMUSG00000022477
381,ENSMUSG00000061518
382,ENSMUSG00000055302
383,ENSMUSG00000002379
384,ENSMUSG00000021660
385,ENSMUSG00000008348
386,ENSMUSG00000043911
387,ENSMUSG00000021604
388,ENSMUSG00000027833
389,ENSMUSG00000024885
390,ENSMUSG00000001794
391,ENSMUSG00000064057
392,ENSMUSG00000078650
393,ENSMUSG00000032301
394,ENSMUSG00000026932
395,ENSMUSG00000078721
396,ENSMUSG00000045555
397,ENSMUSG00000037104
398,ENSMUSG00000031410
399,ENSMUSG00000066896
400,ENSMUSG00000028447
401,ENSMUSG00000029632
402,ENSMUSG00000035242
403,ENSMUSG00000022219
404,ENSMUSG00000031489
405,ENSMUSG00000014226
406,ENSMUSG00000027642
407,ENSMUSG00000005779
408,ENSMUSG00000063229
409,ENSMUSG00000005054
410,ENSMUSG00000058655
411,ENSMUSG00000050105
412,ENSMUSG00000043681
413,ENSMUSG00000029195
414,ENSMUSG00000067847
415,ENSMUSG00000005625
416,ENSMUSG00000009013
417,ENSMUSG00000054452
418,ENSMUSG00000037236
419,ENSMUSG00000002416
420,ENSMUSG00000004936
421,ENSMUSG00000021900
422,ENSMUSG00000001416
423,ENSMUSG00000030866
424,ENSMUSG00000027855
425,ENSMUSG00000059434
426,ENSMUSG00000015533
427,ENSMUSG00000055733
428,ENSMUSG00000067773
429,ENSMUSG00000068823
430,ENSMUSG00000053469
431,ENSMUSG00000048732
432,ENSMUSG00000031518
433,ENSMUSG00000034994
434,ENSMUSG00000093904
435,ENSMUSG00000068587
436,ENSMUSG00000050783
437,ENSMUSG00000031029
438,ENSMUSG00000041930
439,ENSMUSG00000004897
440,ENSMUSG00000031701
441,ENSMUSG00000078998
442,ENSMUSG00000047109
443,ENSMUSG00000063480
444,ENSMUSG00000024099
445,ENSMUSG00000028383
446,ENSMUSG00000045679
447,ENSMUSG00000040405
448,ENSMUSG00000032068
449,ENSMUSG00000049353
450,ENSMUSG00000024127
451,ENSMUSG00000029167
452,ENSMUSG00000115020
453,ENSMUSG00000036867
454,ENSMUSG00000025613
455,ENSMUSG00000026341
456,ENSMUSG00000006542
457,ENSMUSG00000022312
458,ENSMUSG00000037072
459,ENSMUSG00000048307
460,ENSMUSG00000000399
461,ENSMUSG00000040600
462,ENSMUSG00000018845
463,ENSMUSG00000031633
464,ENSMUSG00000024767
465,ENSMUSG00000070933
466,ENSMUSG00000036751
467,ENSMUSG00000027002
468,ENSMUSG00000022757
469,ENSMUSG00000031715
470,ENSMUSG00000054932
471,ENSMUSG00000025090
472,ENSMUSG00000030884
473,ENSMUSG00000040731
474,ENSMUSG00000048078
475,ENSMUSG00000001666
476,ENSMUSG00000028953
477,ENSMUSG00000022223
478,ENSMUSG00000090206
479,ENSMUSG00000014956
480,ENSMUSG00000074780
481,ENSMUSG00000037759
482,ENSMUSG00000060560
483,ENSMUSG00000034919
484,ENSMUSG00000031409
485,ENSMUSG00000024340
486,ENSMUSG00000020183
487,ENSMUSG00000041012
488,ENSMUSG00000021679
489,ENSMUSG00000024387
490,ENSMUSG00000020745
491,ENSMUSG00000059534
492,ENSMUSG00000042079
493,ENSMUSG00000049532
494,ENSMUSG00000022052
495,ENSMUSG00000061904
496,ENSMUSG00000060317
497,ENSMUSG00000029123
498,ENSMUSG00000054763
499,ENSMUSG00000045427
500,ENSMUSG00000022900
501,ENSMUSG00000059796
502,ENSMUSG00000018286
503,ENSMUSG00000030770
504,ENSMUSG00000029390
505,ENSMUSG00000031431
506,ENSMUSG00000022752
507,ENSMUSG00000002565
508,ENSMUSG00000027566
509,ENSMUSG00000029993
510,ENSMUSG00000034403
511,ENSMUSG00000028545
512,ENSMUSG00000000581
513,ENSMUSG00000024354
514,ENSMUSG00000039099
515,ENSMUSG00000014606
516,ENSMUSG00000040703
517,ENSMUSG00000035530
518,ENSMUSG00000022705
519,ENSMUSG00000041347
520,ENSMUSG00000015733
521,ENSMUSG00000030219
522,ENSMUSG00000022947
523,ENSMUSG00000063694
524,ENSMUSG00000031924
525,ENSMUSG00000053536
526,ENSMUSG00000035203
527,ENSMUSG00000005566
528,ENSMUSG00000019893
529,ENSMUSG00000009030
530,ENSMUSG00000039783
531,ENSMUSG00000029621
532,ENSMUSG00000049404
533,ENSMUSG00000079298
534,ENSMUSG00000068877
535,ENSMUSG00000091926
536,ENSMUSG00000078922
537,ENSMUSG00000026253
538,ENSMUSG00000050511
539,ENSMUSG00000030994
540,ENSMUSG00000022041
541,ENSMUSG00000028745
542,ENSMUSG00000022295
543,ENSMUSG00000061517
544,ENSMUSG00000019528
545,ENSMUSG00000024991
546,ENSMUSG00000029088
547,ENSMUSG00000028639
548,ENSMUSG00000102692
549,ENSMUSG00000038301
550,ENSMUSG00000050423
551,ENSMUSG00000015165
552,ENSMUSG00000025487
553,ENSMUSG00000044068
554,ENSMUSG00000024026
555,ENSMUSG00000031844
556,ENSMUSG00000001366
557,ENSMUSG00000028167
558,ENSMUSG00000063887
559,ENSMUSG00000024697
560,ENSMUSG00000030075
561,ENSMUSG00000031227
562,ENSMUSG00000030934
563,ENSMUSG00000049709
564,ENSMUSG00000038274
565,ENSMUSG00000028071
566,ENSMUSG00000021270
567,ENSMUSG00000028943
568,ENSMUSG00000031766
569,ENSMUSG00000047963
570,ENSMUSG00000025359
571,ENSMUSG00000027193
572,ENSMUSG00000038496
573,ENSMUSG00000015652
574,ENSMUSG00000050217
575,ENSMUSG00000029248
576,ENSMUSG00000038683
577,ENSMUSG00000020612
578,ENSMUSG00000029247
579,ENSMUSG00000033060
580,ENSMUSG00000042363
581,ENSMUSG00000029249
582,ENSMUSG00000047824
583,ENSMUSG00000029713
584,ENSMUSG00000029649
585,ENSMUSG00000022040
586,ENSMUSG00000026021
587,ENSMUSG00000026301
588,ENSMUSG00000039194
589,ENSMUSG00000098470
590,ENSMUSG00000029038
591,ENSMUSG00000054708
592,ENSMUSG00000032679
593,ENSMUSG00000031897
594,ENSMUSG00000032458
595,ENSMUSG00000062124
596,ENSMUSG00000025475
597,ENSMUSG00000026984
598,ENSMUSG00000066232
599,ENSMUSG00000028932
600,ENSMUSG00000071392
601,ENSMUSG00000047667
602,ENSMUSG00000030562
603,ENSMUSG00000062270
604,ENSMUSG00000044772
605,ENSMUSG00000036438
606,ENSMUSG00000037482
607,ENSMUSG00000028008
608,ENSMUSG00000028719
609,ENSMUSG00000012211
610,ENSMUSG00000058444
611,ENSMUSG00000039007
612,ENSMUSG00000040147
613,ENSMUSG00000069920
614,ENSMUSG00000020857
615,ENSMUSG00000031554
616,ENSMUSG00000021248
617,ENSMUSG00000075588
618,ENSMUSG00000023961
619,ENSMUSG00000000568
620,ENSMUSG00000039106
621,ENSMUSG00000032288
622,ENSMUSG00000060904
623,ENSMUSG00000032615
624,ENSMUSG00000022110
625,ENSMUSG00000038845
626,ENSMUSG00000035133
627,ENSMUSG00000074679
628,ENSMUSG00000033826
629,ENSMUSG00000018583
630,ENSMUSG00000056486
631,ENSMUSG00000046049
632,ENSMUSG00000031176
633,ENSMUSG00000071528
634,ENSMUSG00000023010
635,ENSMUSG00000078578
636,ENSMUSG00000041881
637,ENSMUSG00000030718
638,ENSMUSG00000028609
639,ENSMUSG00000028333
640,ENSMUSG00000021456
641,ENSMUSG00000019945
642,ENSMUSG00000066058
643,ENSMUSG00000008036
644,ENSMUSG00000028879
645,ENSMUSG00000035247
646,ENSMUSG00000000168
647,ENSMUSG00000030327
648,ENSMUSG00000024936
649,ENSMUSG00000021102
650,ENSMUSG00000040048
651,ENSMUSG00000084786
652,ENSMUSG00000026100
653,ENSMUSG00000078348
654,ENSMUSG00000030105
655,ENSMUSG00000032667
656,ENSMUSG00000028998
657,ENSMUSG00000027513
658,ENSMUSG00000056076
659,ENSMUSG00000042607
660,ENSMUSG00000044807
661,ENSMUSG00000043017
662,ENSMUSG00000029298
663,ENSMUSG00000004473
664,ENSMUSG00000022015
665,ENSMUSG00000067545
666,ENSMUSG00000021774
667,ENSMUSG00000021606
668,ENSMUSG00000030450
669,ENSMUSG00000022336
670,ENSMUSG00000025597
671,ENSMUSG00000035407
672,ENSMUSG00000022286
673,ENSMUSG00000052738
674,ENSMUSG00000024083
675,ENSMUSG00000021109
676,ENSMUSG00000020132
677,ENSMUSG00000027792
678,ENSMUSG00000026511
679,ENSMUSG00000052920
680,ENSMUSG00000027984
681,ENSMUSG00000050608
682,ENSMUSG00000026827
683,ENSMUSG00000031639
684,ENSMUSG00000057134
685,ENSMUSG00000053475
686,ENSMUSG00000019689
687,ENSMUSG00000027765
688,ENSMUSG00000020368
689,ENSMUSG00000027184
690,ENSMUSG00000027481
691,ENSMUSG00000050014
692,ENSMUSG00000000125
693,ENSMUSG00000043289
694,ENSMUSG00000003435
695,ENSMUSG00000000346
696,ENSMUSG00000074781
697,ENSMUSG00000032485
698,ENSMUSG00000082932
699,ENSMUSG00000032274
700,ENSMUSG00000001380
701,ENSMUSG00000026544
702,ENSMUSG00000068739
703,ENSMUSG00000026553
704,ENSMUSG00000027661
705,ENSMUSG00000006412
706,ENSMUSG00000032387
707,ENSMUSG00000047034
708,ENSMUSG00000021866
709,ENSMUSG00000062397
710,ENSMUSG00000031104
711,ENSMUSG00000027460
712,ENSMUSG00000024887
713,ENSMUSG00000001655
714,ENSMUSG00000040452
715,ENSMUSG00000024747
716,ENSMUSG00000028271
717,ENSMUSG00000042682
718,ENSMUSG00000021764
719,ENSMUSG00000016382
720,ENSMUSG00000054526
721,ENSMUSG00000079058
722,ENSMUSG00000028945
723,ENSMUSG00000020089
724,ENSMUSG00000004535
725,ENSMUSG00000067724
726,ENSMUSG00000011463
727,ENSMUSG00000030781
728,ENSMUSG00000023978
729,ENSMUSG00000036480
730,ENSMUSG00000021814
731,ENSMUSG00000026526
732,ENSMUSG00000003271
733,ENSMUSG00000056300
734,ENSMUSG00000030421
735,ENSMUSG00000040714
736,ENSMUSG00000032199
737,ENSMUSG00000032216
738,ENSMUSG00000066197
739,ENSMUSG00000020722
740,ENSMUSG00000026922
741,ENSMUSG00000051579
742,ENSMUSG00000029032
743,ENSMUSG00000057177
744,ENSMUSG00000058145
745,ENSMUSG00000028530
746,ENSMUSG00000019822
747,ENSMUSG00000048490
748,ENSMUSG00000047710
749,ENSMUSG00000031950
750,ENSMUSG00000017733
751,ENSMUSG00000079679
752,ENSMUSG00000033715
753,ENSMUSG00000015671
754,ENSMUSG00000041660
755,ENSMUSG00000017286
756,ENSMUSG00000036372
757,ENSMUSG00000034209
758,ENSMUSG00000068749
759,ENSMUSG00000077450
760,ENSMUSG00000094878
761,ENSMUSG00000026229
762,ENSMUSG00000022820
763,ENSMUSG00000023025
764,ENSMUSG00000020372
765,ENSMUSG00000022357
766,ENSMUSG00000039543
767,ENSMUSG00000024335
768,ENSMUSG00000008333
769,ENSMUSG00000027479
770,ENSMUSG00000031954
771,ENSMUSG00000109324
772,ENSMUSG00000021579
773,ENSMUSG00000071644
774,ENSMUSG00000056851
775,ENSMUSG00000047495
776,ENSMUSG00000003131
777,ENSMUSG00000031068
778,ENSMUSG00000056234
779,ENSMUSG00000079426
780,ENSMUSG00000035150
781,ENSMUSG00000026202
782,ENSMUSG00000054428
783,ENSMUSG00000040128
784,ENSMUSG00000060860
785,ENSMUSG00000055026
786,ENSMUSG00000047161
787,ENSMUSG00000056706
788,ENSMUSG00000048521
789,ENSMUSG00000002222
790,ENSMUSG00000020963
791,ENSMUSG00000022400
792,ENSMUSG00000022237
793,ENSMUSG00000070533
794,ENSMUSG00000038037
795,ENSMUSG00000029131
796,ENSMUSG00000041377
797,ENSMUSG00000026344
798,ENSMUSG00000021798
799,ENSMUSG00000041143
800,ENSMUSG00000052456
801,ENSMUSG00000028847
802,ENSMUSG00000053870
803,ENSMUSG00000028643
804,ENSMUSG00000024992
805,ENSMUSG00000061613
806,ENSMUSG00000015932
807,ENSMUSG00000027860
808,ENSMUSG00000039155
809,ENSMUSG00000027536
810,ENSMUSG00000024360
811,ENSMUSG00000030753
812,ENSMUSG00000048992
813,ENSMUSG00000059923
814,ENSMUSG00000037857
815,ENSMUSG00000071711
816,ENSMUSG00000020098
817,ENSMUSG00000027067
818,ENSMUSG00000069805
819,ENSMUSG00000031422
820,ENSMUSG00000045083
821,ENSMUSG00000006717
822,ENSMUSG00000087141
823,ENSMUSG00000024735
824,ENSMUSG00000002102
825,ENSMUSG00000054150
826,ENSMUSG00000032244
827,ENSMUSG00000027080
828,ENSMUSG00000025968
829,ENSMUSG00000004032
830,ENSMUSG00000067571
831,ENSMUSG00000025971
832,ENSMUSG00000025630
833,ENSMUSG00000037316
834,ENSMUSG00000049470
835,ENSMUSG00000020629
836,ENSMUSG00000046865
837,ENSMUSG00000035277
838,ENSMUSG00000045350
839,ENSMUSG00000027485
840,ENSMUSG00000054146
841,ENSMUSG00000022085
842,ENSMUSG00000044156
843,ENSMUSG00000026864
844,ENSMUSG00000036241
845,ENSMUSG00000030693
846,ENSMUSG00000031198
847,ENSMUSG00000025451
848,ENSMUSG00000073295
849,ENSMUSG00000042032
850,ENSMUSG00000047388
851,ENSMUSG00000089876
852,ENSMUSG00000027663
853,ENSMUSG00000044286
854,ENSMUSG00000031347
855,ENSMUSG00000003309
856,ENSMUSG00000021790
857,ENSMUSG00000006469
858,ENSMUSG00000047879
859,ENSMUSG00000030265
860,ENSMUSG00000115987
861,ENSMUSG00000014077
862,ENSMUSG00000074102
863,ENSMUSG00000031754
864,ENSMUSG00000002580
865,ENSMUSG00000022951
866,ENSMUSG00000023452
867,ENSMUSG00000000811
868,ENSMUSG00000044030
869,ENSMUSG00000051048
870,ENSMUSG00000037263
871,ENSMUSG00000028098
872,ENSMUSG00000079654
873,ENSMUSG00000032033
874,ENSMUSG00000032314
875,ENSMUSG00000046785
876,ENSMUSG00000092035
877,ENSMUSG00000014959
878,ENSMUSG00000026303
879,ENSMUSG00000032294
880,ENSMUSG00000040225
881,ENSMUSG00000031353
882,ENSMUSG00000024576
883,ENSMUSG00000028603
884,ENSMUSG00000028410
885,ENSMUSG00000090841
886,ENSMUSG00000019789
887,ENSMUSG00000021546
888,ENSMUSG00000063358
889,ENSMUSG00000047260
890,ENSMUSG00000001891
891,ENSMUSG00000073131
892,ENSMUSG00000031529
893,ENSMUSG00000034341
894,ENSMUSG00000034875
895,ENSMUSG00000031966
896,ENSMUSG00000000154
897,ENSMUSG00000041697
898,ENSMUSG00000078941
899,ENSMUSG00000029777
900,ENSMUSG00000041815
901,ENSMUSG00000043648
902,ENSMUSG00000028261
903,ENSMUSG00000000365
904,ENSMUSG00000068523
905,ENSMUSG00000045983
906,ENSMUSG00000005312
907,ENSMUSG00000041633
908,ENSMUSG00000039703
909,ENSMUSG00000029110
910,ENSMUSG00000027790
911,ENSMUSG00000003555
912,ENSMUSG00000075705
913,ENSMUSG00000041616
914,ENSMUSG00000034432
915,ENSMUSG00000029752
916,ENSMUSG00000003948
917,ENSMUSG00000028277
918,ENSMUSG00000024072
919,ENSMUSG00000004364
920,ENSMUSG00000039179
921,ENSMUSG00000063605
922,ENSMUSG00000026617
923,ENSMUSG00000041805
924,ENSMUSG00000063681
925,ENSMUSG00000001642
926,ENSMUSG00000020211
927,ENSMUSG00000045319
928,ENSMUSG00000044798
929,ENSMUSG00000041737
930,ENSMUSG00000031432
931,ENSMUSG00000021039
932,ENSMUSG00000051412
933,ENSMUSG00000056820
934,ENSMUSG00000033475
935,ENSMUSG00000038970
936,ENSMUSG00000000942
937,ENSMUSG00000057614
938,ENSMUSG00000046229
939,ENSMUSG00000093920
940,ENSMUSG00000033423
941,ENSMUSG00000027465
942,ENSMUSG00000035472
943,ENSMUSG00000019987
944,ENSMUSG00000021282
945,ENSMUSG00000053338
946,ENSMUSG00000089911
947,ENSMUSG00000060073
948,ENSMUSG00000021576
949,ENSMUSG00000048007
950,ENSMUSG00000037537
951,ENSMUSG00000001440
952,ENSMUSG00000022354
953,ENSMUSG00000048486
954,ENSMUSG00000078235
955,ENSMUSG00000039159
956,ENSMUSG00000021090
957,ENSMUSG00000028716
958,ENSMUSG00000027312
959,ENSMUSG00000079658
960,ENSMUSG00000043881
961,ENSMUSG00000028557
962,ENSMUSG00000021578
963,ENSMUSG00000044835
964,ENSMUSG00000046982
965,ENSMUSG00000030754
966,ENSMUSG00000075324
967,ENSMUSG00000028452
968,ENSMUSG00000067194
969,ENSMUSG00000070923
970,ENSMUSG00000078566
971,ENSMUSG00000000902
972,ENSMUSG00000030291
973,ENSMUSG00000038295
974,ENSMUSG00000070372
975,ENSMUSG00000057278
976,ENSMUSG00000024640
977,ENSMUSG00000029681
978,ENSMUSG00000025496
979,ENSMUSG00000041124
980,ENSMUSG00000022076
981,ENSMUSG00000054036
982,ENSMUSG00000047992
983,ENSMUSG00000053914
984,ENSMUSG00000021807
985,ENSMUSG00000037822
986,ENSMUSG00000018126
987,ENSMUSG00000034636
988,ENSMUSG00000024271
989,ENSMUSG00000022201
990,ENSMUSG00000009545
991,ENSMUSG00000029030
992,ENSMUSG00000021577
993,ENSMUSG00000044628
994,ENSMUSG00000030898
995,ENSMUSG00000029813
996,ENSMUSG00000034254
997,ENSMUSG00000078652
998,ENSMUSG00000048703
999,ENSMUSG00000028039
