Feature,Normalized.Dispersion
ENSMUSG00000045174,1.5835288974553672
ENSMUSG00000037509,0.584707001220856
ENSMUSG00000118272,0.22458440926366077
ENSMUSG00000037503,-1.4975462749571404
ENSMUSG00000026123,-0.7124345604266024
ENSMUSG00000045216,0.8904263097026783
ENSMUSG00000037470,-1.133657659158623
ENSMUSG00000047180,3.63528639984704
ENSMUSG00000037447,-0.5131282662191177
ENSMUSG00000010453,-0.5137818668845078
ENSMUSG00000037432,25.546958694333437
ENSMUSG00000001143,0.0847064988011484
ENSMUSG00000037408,1.0919791395369531
ENSMUSG00000001138,0.6697631708244767
ENSMUSG00000067653,2.0206845394571578
ENSMUSG00000079610,1.2975369000617478
ENSMUSG00000026121,0.6766841910681005
ENSMUSG00000046337,0.13147255084614334
ENSMUSG00000061518,-3.113124495444817
ENSMUSG00000037351,0.521808654234628
ENSMUSG00000026117,-1.0264452114661295
ENSMUSG00000026116,-0.43185281761133115
ENSMUSG00000050122,0.3941435917898907
ENSMUSG00000026114,1.7418143406252509
ENSMUSG00000026113,1.1611872467074467
ENSMUSG00000026112,-1.3008653086032538
ENSMUSG00000026111,-1.9938511155209542
ENSMUSG00000026110,0.7992745971453458
ENSMUSG00000060771,2.8480578146637403
ENSMUSG00000037216,-0.5165489489313302
ENSMUSG00000026088,-0.7117239013907042
ENSMUSG00000061584,0.7247364946706731
ENSMUSG00000026085,-0.8888078514747713
ENSMUSG00000058407,-0.5909989407314283
ENSMUSG00000026083,-1.1097309428461974
ENSMUSG00000026082,-0.06589877367717993
ENSMUSG00000037138,0.9106932106894696
ENSMUSG00000048814,-1.0318205101935451
ENSMUSG00000026080,-0.2825608727749533
ENSMUSG00000067604,NaN
ENSMUSG00000026078,-0.6266703221642967
ENSMUSG00000026077,0.817823812095063
ENSMUSG00000003134,2.065441273523343
ENSMUSG00000003135,0.019190690298757557
ENSMUSG00000048234,0.5975838127864022
ENSMUSG00000050967,-0.6693293242709303
ENSMUSG00000057173,-0.24388590198466195
ENSMUSG00000026074,-0.6837409636845739
ENSMUSG00000026073,-1.3899116032829808
ENSMUSG00000026072,2.1157597923435203
ENSMUSG00000070942,-0.3490946315581836
ENSMUSG00000026069,0.11034548888076551
ENSMUSG00000026070,7.7140896019591665
ENSMUSG00000026068,1.1774184721384373
ENSMUSG00000026065,0.44101419569217754
ENSMUSG00000026062,1.1831070053709425
ENSMUSG00000041945,-0.6922968514313576
ENSMUSG00000079588,-4.587424708943206
ENSMUSG00000045515,8.247962967651514
ENSMUSG00000041907,-0.4862391125983828
ENSMUSG00000070939,-1.1565802904928812
ENSMUSG00000010290,-0.5135236353808006
ENSMUSG00000008136,0.00898350938407912
ENSMUSG00000066877,0.03687285006357507
ENSMUSG00000026051,38.381737229485154
ENSMUSG00000057363,-0.3156319475196989
ENSMUSG00000041763,-0.9259668892702846
ENSMUSG00000047343,0.7377298065643624
ENSMUSG00000026049,-0.3017784289782588
ENSMUSG00000026047,-0.4150067462979152
ENSMUSG00000041684,-0.38630609245468983
ENSMUSG00000026048,0.839988740044544
ENSMUSG00000046828,NaN
ENSMUSG00000056870,-0.8680479421068327
ENSMUSG00000026043,868.988008280231
ENSMUSG00000026042,1.1027892476648589
ENSMUSG00000025995,-0.5276057868808744
ENSMUSG00000025993,12.826300763298216
ENSMUSG00000041144,-1.4435233495958033
ENSMUSG00000025986,4.064766335781259
ENSMUSG00000026109,32.80830582989114
ENSMUSG00000045954,-0.16395665617799018
ENSMUSG00000026107,0.6046770060364096
ENSMUSG00000018417,7.725102854012508
ENSMUSG00000062939,0.10242772015490871
ENSMUSG00000026104,3.3590263252619565
ENSMUSG00000026103,-0.5510339676455722
ENSMUSG00000002881,2.4742250764710607
ENSMUSG00000043015,0.11169778085439445
ENSMUSG00000041439,-0.6834685625375061
ENSMUSG00000026102,-0.855516692401139
ENSMUSG00000041426,-0.6263903634876375
ENSMUSG00000026100,-2.5085901676907567
ENSMUSG00000026098,2.2094535540547833
ENSMUSG00000026097,-1.0966111643545877
ENSMUSG00000026096,-1.0213528768861695
ENSMUSG00000026095,-0.9240632669573532
ENSMUSG00000096141,4.640933522703916
ENSMUSG00000026094,-0.6322562345015238
ENSMUSG00000042807,2.3711110135695823
ENSMUSG00000025983,1.489069724107218
ENSMUSG00000041303,-1.749695625530377
ENSMUSG00000073678,0.5446467255034413
ENSMUSG00000052331,1.1543802595656096
ENSMUSG00000025982,-1.5278210085910533
ENSMUSG00000025981,-1.597070982846415
ENSMUSG00000025980,-4.385305997740538
ENSMUSG00000073676,-1.9643497077224568
ENSMUSG00000025979,-1.2304304145146203
ENSMUSG00000025978,-0.9441105577820591
ENSMUSG00000046994,-1.0725845270716587
ENSMUSG00000025977,-0.22255758784893445
ENSMUSG00000038349,-0.5818423709416798
ENSMUSG00000045336,0.07576404524263179
ENSMUSG00000038331,1.64485891396916
ENSMUSG00000048495,-0.8337756700628701
ENSMUSG00000025971,-2.2555696089810753
ENSMUSG00000038305,-1.3399921768558114
ENSMUSG00000054770,0.16247140383477657
ENSMUSG00000026039,0.3156507097525884
ENSMUSG00000063558,0.9043464907967702
ENSMUSG00000064294,8.099596929850323
ENSMUSG00000038242,-0.7376194666673286
ENSMUSG00000079554,0.41028068761743125
ENSMUSG00000051223,-0.6763569135595482
ENSMUSG00000026034,-1.0457995629716264
ENSMUSG00000026035,-0.5939242974526937
ENSMUSG00000026036,-1.65382482756321
ENSMUSG00000026037,-0.6744651805272924
ENSMUSG00000038174,-1.1966441180369758
ENSMUSG00000026032,-1.6347593390569288
ENSMUSG00000047528,-1.5062949532884806
ENSMUSG00000026031,-0.39168181219013487
ENSMUSG00000026029,0.8168635803974836
ENSMUSG00000026028,1.1330245589496943
ENSMUSG00000026027,0.2641467521484997
ENSMUSG00000072295,0.13723805277092355
ENSMUSG00000038079,-1.1494318766360858
ENSMUSG00000079550,2.4521703351944786
ENSMUSG00000026024,0.366004321945497
ENSMUSG00000026023,0.4997068755509571
ENSMUSG00000041075,2.8331727498451946
ENSMUSG00000026021,-2.6203290725891972
ENSMUSG00000026020,-0.173753474730106
ENSMUSG00000067336,-0.4997231926023838
ENSMUSG00000041040,-0.6127387358601366
ENSMUSG00000026018,1.0009458797836217
ENSMUSG00000026019,-0.37440587554403854
ENSMUSG00000026017,-1.0180656902559746
ENSMUSG00000073664,-0.1332349031898008
ENSMUSG00000049439,2.8366471813740692
ENSMUSG00000026782,-1.1150262543000709
ENSMUSG00000026014,0.18275910400981135
ENSMUSG00000026012,0.3553995123616483
ENSMUSG00000026011,1.5722024203093585
ENSMUSG00000026009,0.4593951679443192
ENSMUSG00000052062,-0.4798060671466045
ENSMUSG00000025969,4.610063479555599
ENSMUSG00000040865,1.489663667676467
ENSMUSG00000025968,-2.2576324268896997
ENSMUSG00000025967,-4.025155526956919
ENSMUSG00000046856,-1.3782091095238727
ENSMUSG00000027520,-0.19172406035763537
ENSMUSG00000025964,0.6839958203161786
ENSMUSG00000069085,-0.4763882090078636
ENSMUSG00000025963,-1.4708788739499434
ENSMUSG00000025962,-0.1150231504074231
ENSMUSG00000025959,0.41888953977491045
ENSMUSG00000025958,0.55106796666469
ENSMUSG00000025956,-0.5149476721031924
ENSMUSG00000070871,2.949151901986936
ENSMUSG00000045005,-0.20482546060434823
ENSMUSG00000051344,-0.7235040475823041
ENSMUSG00000025955,NaN
ENSMUSG00000067299,NaN
ENSMUSG00000044429,-0.8647594467664023
ENSMUSG00000025950,-0.710673141667384
ENSMUSG00000025949,-0.19274616019686766
ENSMUSG00000025946,0.4074109779716354
ENSMUSG00000015222,-0.5825568410186924
ENSMUSG00000055567,0.8583384417877552
ENSMUSG00000026005,0.7940396086091652
ENSMUSG00000026004,2.535974458089054
ENSMUSG00000026003,-0.34579068429785753
ENSMUSG00000061816,-0.146351331607638
ENSMUSG00000026000,0.10080383112775633
ENSMUSG00000025991,-0.6709091478923283
ENSMUSG00000062209,4.007685583413938
ENSMUSG00000025997,0.5392127617985086
ENSMUSG00000053153,0.1289900653170273
ENSMUSG00000045648,-1.0241246756236537
ENSMUSG00000026196,1.4832725845907329
ENSMUSG00000050296,-0.038555632334207834
ENSMUSG00000026192,-1.3860320523229166
ENSMUSG00000026193,337.95610521554255
ENSMUSG00000039395,-0.6626962176235527
ENSMUSG00000026189,0.7057742625871096
ENSMUSG00000026188,-0.15053202794852918
ENSMUSG00000026187,-0.01764065475865591
ENSMUSG00000039372,3.2378888373197237
ENSMUSG00000039354,-0.452204673355739
ENSMUSG00000039342,0.040184270644643694
ENSMUSG00000039323,123.91842390485837
ENSMUSG00000026185,16.406348350883377
ENSMUSG00000026182,1.9793925219888215
ENSMUSG00000055322,-0.7802534373972844
ENSMUSG00000061815,-0.5820526556811689
ENSMUSG00000026180,-0.4324180253496914
ENSMUSG00000048480,-1.5235594368298664
ENSMUSG00000006304,-4.434522633232893
ENSMUSG00000064272,1.4733217710531843
ENSMUSG00000006299,-0.41473616311201167
ENSMUSG00000026179,-0.12012103253091777
ENSMUSG00000006301,3.2132552753291943
ENSMUSG00000073650,-0.5808297837591784
ENSMUSG00000026177,13.402335277080141
ENSMUSG00000026176,0.6482945733523424
ENSMUSG00000026175,-1.4109052077319895
ENSMUSG00000033364,-0.8080881240408332
ENSMUSG00000026174,-1.4515002850868528
ENSMUSG00000026173,0.28383379359611965
ENSMUSG00000026135,-0.4422670346816734
ENSMUSG00000026172,0.7919508677092415
ENSMUSG00000026171,0.2794830492225392
ENSMUSG00000033276,4.556696523694715
ENSMUSG00000033257,-0.1028267338907958
ENSMUSG00000026170,1.5484450834681451
ENSMUSG00000006542,-2.8762498271305055
ENSMUSG00000033227,8.914783487331665
ENSMUSG00000026167,-1.6473566839172307
ENSMUSG00000090071,-0.6659438448684043
ENSMUSG00000055197,0.6603962871638107
ENSMUSG00000006546,NaN
ENSMUSG00000047021,5.612966804788204
ENSMUSG00000006538,0.9032400051716384
ENSMUSG00000026162,0.8104181000132223
ENSMUSG00000026205,0.04592485194943985
ENSMUSG00000033159,-0.16817829500096954
ENSMUSG00000049339,-1.0901499826322842
ENSMUSG00000026197,0.79463739590002
ENSMUSG00000026198,-0.4992103311110969
ENSMUSG00000033124,-1.482534438642552
ENSMUSG00000026199,0.1530235342029257
ENSMUSG00000026200,0.07624017579820264
ENSMUSG00000026201,1.977116097493076
ENSMUSG00000026202,-2.3174777231509647
ENSMUSG00000026203,-0.6655126717130628
ENSMUSG00000026204,2.645786584224848
ENSMUSG00000033061,1.1254992744047232
ENSMUSG00000026209,-0.6377127631590983
ENSMUSG00000026208,0.12068893898918184
ENSMUSG00000026207,2.558154602087112
ENSMUSG00000033021,0.42413381457830956
ENSMUSG00000033007,-0.7818595306706094
ENSMUSG00000032997,-1.8237734689693292
ENSMUSG00000026211,0.35039998651254245
ENSMUSG00000051703,0.05517025821419113
ENSMUSG00000032968,1.8283092952034539
ENSMUSG00000026213,0.9979400536489841
ENSMUSG00000006576,0.3234128477181982
ENSMUSG00000026235,-1.430718669429299
ENSMUSG00000004872,24.0547957904312
ENSMUSG00000032908,0.7205694850656973
ENSMUSG00000026245,-0.5883136554716663
ENSMUSG00000090486,-1.1472131826619594
ENSMUSG00000012187,-1.304137992618604
ENSMUSG00000032883,15.213141431256462
ENSMUSG00000079470,15.214472439301986
ENSMUSG00000047330,-1.0355410334452593
ENSMUSG00000050711,6.010049596710071
ENSMUSG00000054702,-0.11805827310206714
ENSMUSG00000073643,-0.9806441605403858
ENSMUSG00000026249,33.207949426659205
ENSMUSG00000043230,-1.2997801227799628
ENSMUSG00000004364,-2.1417362060516965
ENSMUSG00000038608,7.1750729110377085
ENSMUSG00000054976,1.6148151352153066
ENSMUSG00000055980,1.1701370724319409
ENSMUSG00000026142,-0.5414816570364778
ENSMUSG00000067158,-0.8169656712971298
ENSMUSG00000079465,-1.8605934549733878
ENSMUSG00000026150,-1.7626584828964136
ENSMUSG00000026149,-0.03352930018933945
ENSMUSG00000026159,-1.1120247175065967
ENSMUSG00000038496,-2.640380418383312
ENSMUSG00000100190,NaN
ENSMUSG00000101315,0.1816839288806538
ENSMUSG00000026166,2.475448322144836
ENSMUSG00000053161,1.013085113845066
ENSMUSG00000026163,-0.0035773112574701647
ENSMUSG00000045658,12.71402607664488
ENSMUSG00000036766,21.835426968728818
ENSMUSG00000026219,-1.7934300572174968
ENSMUSG00000073633,-1.2580850694388015
ENSMUSG00000026220,3.2088172391685714
ENSMUSG00000070034,-0.6497274955876157
ENSMUSG00000070031,0.02645304121717918
ENSMUSG00000026222,1.5940576024826902
ENSMUSG00000036707,-0.02258959425473142
ENSMUSG00000026223,0.41992919302530113
ENSMUSG00000049608,-0.9199431371480418
ENSMUSG00000026226,-0.6209213523721453
ENSMUSG00000026229,-2.348362148082033
ENSMUSG00000026228,6.749381079862866
ENSMUSG00000062590,0.9200018320331658
ENSMUSG00000079445,0.05158729033633346
ENSMUSG00000026234,-3.535085209690498
ENSMUSG00000026237,-1.5757642213559702
ENSMUSG00000036574,0.2645981078473762
ENSMUSG00000026238,-0.4321403090497241
ENSMUSG00000026239,-0.8948167196007248
ENSMUSG00000026240,0.5430992671731271
ENSMUSG00000026241,1.99437024899721
ENSMUSG00000053333,-0.8977090202517645
ENSMUSG00000026246,NaN
ENSMUSG00000079440,NaN
ENSMUSG00000036500,0.5699419735961138
ENSMUSG00000026247,-0.23830183700282298
ENSMUSG00000036480,-2.3899704387402725
ENSMUSG00000026251,NaN
ENSMUSG00000026253,-2.7245892002699676
ENSMUSG00000026254,-1.218108259680969
ENSMUSG00000026255,2.4058072165314965
ENSMUSG00000048000,-1.3486826233499967
ENSMUSG00000079436,5.687552195122727
ENSMUSG00000026258,1.4733277133667657
ENSMUSG00000026259,-0.1765164839529132
ENSMUSG00000079434,0.23517537359991322
ENSMUSG00000026288,12.702222402401128
ENSMUSG00000026289,0.266101099945478
ENSMUSG00000070738,-0.31202053312465355
ENSMUSG00000005501,0.8383371555780665
ENSMUSG00000090165,0.07638900321453485
ENSMUSG00000090175,1.7907871788877516
ENSMUSG00000089675,-0.4860258709713458
ENSMUSG00000090124,-0.07364418361813113
ENSMUSG00000081984,0.27789742445388366
ENSMUSG00000089960,1.4452320753542585
ENSMUSG00000044783,4.417096381592025
ENSMUSG00000036251,-2.013581414522385
ENSMUSG00000026295,-1.7765940407667933
ENSMUSG00000062310,-1.3163684011004024
ENSMUSG00000049866,-1.3577777334670447
ENSMUSG00000036206,4.908228481666229
ENSMUSG00000055013,0.12116711470346707
ENSMUSG00000034486,5.0160039598547055
ENSMUSG00000067081,-1.5607756334560423
ENSMUSG00000026301,-2.614550504538458
ENSMUSG00000044337,0.010619245745638693
ENSMUSG00000034432,-2.1500637294598635
ENSMUSG00000048126,14.864988724865556
ENSMUSG00000026303,-2.2003189802001812
ENSMUSG00000090550,-3.7759729056488176
ENSMUSG00000026304,-3.176269922820639
ENSMUSG00000026305,1.6445130822997838
ENSMUSG00000070732,0.45569084138133475
ENSMUSG00000034353,7.715058377996857
ENSMUSG00000034343,-1.7926082307464872
ENSMUSG00000026307,-0.5069541989068446
ENSMUSG00000049515,-0.09405558549901044
ENSMUSG00000026308,-1.2704170633183687
ENSMUSG00000047443,-0.20174331683233965
ENSMUSG00000026309,-0.3454058706074444
ENSMUSG00000067071,2.2529726241717465
ENSMUSG00000055866,2.891455456797323
ENSMUSG00000034292,-0.15158121158130575
ENSMUSG00000026311,-1.0124892642837187
ENSMUSG00000007805,-0.9875843383118875
ENSMUSG00000026313,-0.07759714276416445
ENSMUSG00000026260,-1.3765298396915928
ENSMUSG00000067064,NaN
ENSMUSG00000057464,NaN
ENSMUSG00000042849,NaN
ENSMUSG00000058904,NaN
ENSMUSG00000046300,1.511324213446375
ENSMUSG00000063583,NaN
ENSMUSG00000061616,NaN
ENSMUSG00000073616,-1.0736058732264375
ENSMUSG00000044055,-0.05653861907922998
ENSMUSG00000034220,2.080536906783442
ENSMUSG00000047067,-0.4541069151433908
ENSMUSG00000026269,-0.6333744760034901
ENSMUSG00000026270,1.1714098889219593
ENSMUSG00000026271,0.52963062373314
ENSMUSG00000045091,-1.865258117624777
ENSMUSG00000014602,-1.1174376486052555
ENSMUSG00000026272,0.3473065679660205
ENSMUSG00000034159,-0.9882006141600197
ENSMUSG00000084989,4.776930870028003
ENSMUSG00000047793,35.71992630687476
ENSMUSG00000026273,0.41042465477160966
ENSMUSG00000026274,0.3340575517456808
ENSMUSG00000026275,-1.5279177772736614
ENSMUSG00000034107,-0.008295597536081016
ENSMUSG00000034088,-1.853187605336506
ENSMUSG00000026276,-0.06890685756500996
ENSMUSG00000034066,-0.060754704679587955
ENSMUSG00000026277,-0.7097647339908372
ENSMUSG00000026278,1.9720012373337237
ENSMUSG00000026279,-0.2101103235759104
ENSMUSG00000026280,-0.2560996654794616
ENSMUSG00000026281,1.56547264716606
ENSMUSG00000026283,1.5187464752594013
ENSMUSG00000073609,0.6743662020781825
ENSMUSG00000094651,0.044294423289764406
ENSMUSG00000093805,0.18682368622715811
ENSMUSG00000073608,NaN
ENSMUSG00000034000,44.01141793679974
ENSMUSG00000026285,0.38692103714696124
ENSMUSG00000051185,-0.4878980588965026
ENSMUSG00000040710,2.6362183241377646
ENSMUSG00000040693,-0.0571126366322948
ENSMUSG00000026331,-1.3514252348599178
ENSMUSG00000044768,-1.392847288747232
ENSMUSG00000040648,1.8349438915892309
ENSMUSG00000026333,0.4904868494003466
ENSMUSG00000026335,-1.0618367261199164
ENSMUSG00000067028,-1.7759979709320013
ENSMUSG00000050840,1.6019301849914807
ENSMUSG00000047496,0.28645825804073544
ENSMUSG00000056536,-0.9990678997577017
ENSMUSG00000026319,-0.9606826262473054
ENSMUSG00000026321,3.483697451269355
ENSMUSG00000038866,1.0061706793391054
ENSMUSG00000044340,-0.8002782138526168
ENSMUSG00000057329,3.6425005120310407
ENSMUSG00000009905,-0.9874029491538623
ENSMUSG00000009907,-0.7901638877094311
ENSMUSG00000067006,0.6195359250790211
ENSMUSG00000059956,NaN
ENSMUSG00000048775,-1.9009480815210562
ENSMUSG00000073601,NaN
ENSMUSG00000026327,NaN
ENSMUSG00000067001,NaN
ENSMUSG00000062345,0.181335913665539
ENSMUSG00000026315,1.9421011237886872
ENSMUSG00000026312,2.0744729707792957
ENSMUSG00000047216,2.4671420918082734
ENSMUSG00000038702,-0.4499375702604309
ENSMUSG00000070695,1.2602723760930008
ENSMUSG00000026374,-1.6392945482121855
ENSMUSG00000026377,-1.2215125043777608
ENSMUSG00000064302,-0.6274341239788059
ENSMUSG00000026380,-0.3109363150371791
ENSMUSG00000048402,0.46229713013352897
ENSMUSG00000037035,5.469797396306515
ENSMUSG00000004451,-0.43024614236714814
ENSMUSG00000098923,-1.1974541241360928
ENSMUSG00000026383,0.4968183195142726
ENSMUSG00000026384,-1.0842863944576233
ENSMUSG00000036975,-0.17449579729062506
ENSMUSG00000036962,1.7392117472194486
ENSMUSG00000026387,0.2704959056402165
ENSMUSG00000050777,-0.1913121903229814
ENSMUSG00000026385,8.844446976346378
ENSMUSG00000026389,-0.20328558094690183
ENSMUSG00000036907,2.1078369840676405
ENSMUSG00000026390,0.3869370187521855
ENSMUSG00000058665,1.6039329819369152
ENSMUSG00000003721,-0.5350157347207611
ENSMUSG00000026339,0.7249369518150425
ENSMUSG00000050534,-0.6896536852987417
ENSMUSG00000001674,-0.5324661786915882
ENSMUSG00000036815,1.404481926318794
ENSMUSG00000026341,-2.8777559724899766
ENSMUSG00000026342,-1.3939891499076145
ENSMUSG00000026343,NaN
ENSMUSG00000026344,-2.3035362071333387
ENSMUSG00000049690,0.8313084424585683
ENSMUSG00000036155,6.091568225525078
ENSMUSG00000026347,3.1610906405025117
ENSMUSG00000026348,-1.8646465610146996
ENSMUSG00000026349,-0.11954365241636714
ENSMUSG00000051590,-0.5982972166905313
ENSMUSG00000036104,-0.5491421329587051
ENSMUSG00000036086,-0.06982886589917468
ENSMUSG00000056211,-0.5077794050204997
ENSMUSG00000026353,-1.103488655867275
ENSMUSG00000026354,-0.36459658317433213
ENSMUSG00000026355,5.271284180666781
ENSMUSG00000026356,0.28619279688904314
ENSMUSG00000045382,10.319166871258831
ENSMUSG00000042581,-0.3661128887565214
ENSMUSG00000026401,0.3597691050150451
ENSMUSG00000026399,-0.690572138519582
ENSMUSG00000042554,-18.36078939270953
ENSMUSG00000026405,-0.4223160580916485
ENSMUSG00000026409,0.1387384135801764
ENSMUSG00000046404,-0.7145405862522011
ENSMUSG00000042510,-1.4414635053702496
ENSMUSG00000026415,0.6255477453474213
ENSMUSG00000026417,-0.5887979991088271
ENSMUSG00000042474,14.341252807657082
ENSMUSG00000026420,0.32012914741401416
ENSMUSG00000026416,0.5143693340778728
ENSMUSG00000016524,-0.4029530978851519
ENSMUSG00000016529,NaN
ENSMUSG00000016528,-0.4848692746642715
ENSMUSG00000016526,-0.9625634972103202
ENSMUSG00000026427,0.13707659484434512
ENSMUSG00000026430,-0.931225907032311
ENSMUSG00000042349,0.1845525670058296
ENSMUSG00000026425,0.12978028654259735
ENSMUSG00000055184,0.1960383282966262
ENSMUSG00000026432,-7.689071031572334
ENSMUSG00000004552,0.486622218364256
ENSMUSG00000052688,-1.7581385824749614
ENSMUSG00000042268,0.93662435577121
ENSMUSG00000042251,-1.4913357519116277
ENSMUSG00000013275,2.249772335917761
ENSMUSG00000026433,-1.7740031070339388
ENSMUSG00000026434,-3.8279399895695816
ENSMUSG00000026435,-0.01779969988176107
ENSMUSG00000026436,-0.39056324309994106
ENSMUSG00000059149,3.641499442429178
ENSMUSG00000026437,6.666618657942426
ENSMUSG00000042115,0.5033598367995109
ENSMUSG00000009772,1.5105877849787825
ENSMUSG00000042066,1.5825582792505695
ENSMUSG00000042046,-0.5035852734310066
ENSMUSG00000026439,-0.439725253849383
ENSMUSG00000048174,0.4603619472538713
ENSMUSG00000053024,4.2386042516777644
ENSMUSG00000026442,23.313934770004654
ENSMUSG00000026443,-0.02271591453553457
ENSMUSG00000054387,-0.38227031118661753
ENSMUSG00000026447,6.162687221393262
ENSMUSG00000046062,-1.3289802627939402
ENSMUSG00000041757,5.739973269763065
ENSMUSG00000070645,NaN
ENSMUSG00000070644,-0.3731117751920727
ENSMUSG00000070643,2.9342756731575195
ENSMUSG00000090553,-1.0605821504894166
ENSMUSG00000051998,1.737782631143166
ENSMUSG00000026463,7.668153379003684
ENSMUSG00000010311,0.627200468878801
ENSMUSG00000041577,6.7877260532517525
ENSMUSG00000041559,23.43186677672415
ENSMUSG00000020423,1.5510103665753718
ENSMUSG00000026450,1.3672096659060147
ENSMUSG00000064246,-1.6388992635552275
ENSMUSG00000042451,-1.6389479557202196
ENSMUSG00000042429,0.5034080837424094
ENSMUSG00000026459,0.3606950088402881
ENSMUSG00000026458,1.0747829530420043
ENSMUSG00000042305,-0.6810327150539158
ENSMUSG00000026456,1.0808782951394222
ENSMUSG00000026457,-0.4987328408428881
ENSMUSG00000026455,0.17319298898307195
ENSMUSG00000042229,-0.07694016170038206
ENSMUSG00000046367,0.6499882723553568
ENSMUSG00000042207,-0.45098517914196834
ENSMUSG00000026452,4.030824412361206
ENSMUSG00000073557,-0.4445693967070468
ENSMUSG00000026429,0.08022040981541925
ENSMUSG00000042793,4.900639823324132
ENSMUSG00000031506,3.9635460196834784
ENSMUSG00000026426,-0.7292114462109404
ENSMUSG00000026424,99.81221132274644
ENSMUSG00000003051,-0.14159910531822484
ENSMUSG00000041926,0.08101717363582095
ENSMUSG00000062580,-0.1456364231830847
ENSMUSG00000048096,0.9254339215334235
ENSMUSG00000041889,10.860722686320742
ENSMUSG00000041879,-0.9958065579185884
ENSMUSG00000009418,3.699536403203322
ENSMUSG00000026421,3.1126054149539004
ENSMUSG00000041801,-1.4721616553956896
ENSMUSG00000026418,31.21226580907517
