"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.03906814642083e-10,1.07294760703526,0.233,0.065,5.79215998026345e-06,"6","Dnajb9"
3.11235636183404e-10,2.71352725513332,0.222,0.024,5.9318399900195e-06,"6","Smpd2"
3.16018171636148e-10,3.15993715589817,0.24,0.023,6.02299033321335e-06,"6","Cpne2"
3.21064511769238e-10,-1.87413734649158,0.27,0.511,6.1191685298099e-06,"6","Mical3"
3.24113229235568e-10,2.78259250552299,0.222,0.023,6.1772740360007e-06,"6","Csf1"
3.25821839656493e-10,-2.3167828618007,0.154,0.378,6.20983844201309e-06,"6","Slc9a5"
3.28513715924874e-10,2.12830466398135,0.244,0.043,6.26114291181217e-06,"6","Foxo1"
3.3171221394278e-10,2.86427926952793,0.204,0.018,6.32210308553544e-06,"6","Colec12"
3.54356822665165e-10,1.11540766204319,0.787,0.442,6.75368668317538e-06,"6","Tagln3"
3.54474158719605e-10,2.61073422757112,0.22,0.025,6.75592299103696e-06,"6","Fbxo2"
3.54474158719605e-10,3.55058266318616,0.182,0.009,6.75592299103696e-06,"6","Rsph9"
3.86895499371599e-10,-1.79570493439691,0.29,0.472,7.37384132252331e-06,"6","Caln1"
3.97107249121102e-10,3.73034443319357,0.191,0.015,7.56846706099909e-06,"6","Pygm"
4.09042013641008e-10,1.09464822272046,0.462,0.186,7.79593173798398e-06,"6","Cyp51"
4.10291944759495e-10,2.55996578500804,0.213,0.021,7.81975417517122e-06,"6","Ltbr"
4.29048496359651e-10,-1.85992655031698,0.266,0.475,8.17723529211859e-06,"6","Ttbk1"
4.46312481047382e-10,1.9748670291682,0.371,0.071,8.50626957628205e-06,"6","Prkcd"
4.4643747460083e-10,-2.25691796238451,0.193,0.444,8.50865182841722e-06,"6","Abcc8"
4.53934977167652e-10,2.4228711096964,0.22,0.026,8.65154672983828e-06,"6","Siae"
4.68130238048107e-10,1.48231095827196,0.367,0.089,8.92209420695886e-06,"6","Nnt"
4.81941061385398e-10,-2.48588010798753,0.103,0.293,9.1853146889443e-06,"6","Kcnj9"
4.91754042599846e-10,3.04451457941586,0.279,0.027,9.37234029791046e-06,"6","Smpdl3a"
4.92935907880046e-10,1.63642357313023,0.567,0.172,9.3948654682858e-06,"6","Tulp3"
5.02880769269435e-10,-1.54902822352968,0.464,0.65,9.58440458150617e-06,"6","Chd7"
5.11892634100188e-10,-1.54925453672328,0.457,0.654,9.75616171331548e-06,"6","Scg5"
5.15798045435879e-10,1.94703522261288,0.334,0.054,9.83059494796242e-06,"6","Notch2"
5.21828386375638e-10,-2.30415789869475,0.191,0.436,9.94552721593329e-06,"6","Dpysl4"
5.26527375528438e-10,-1.61707842973925,0.352,0.539,1.00350852501965e-05,"6","Mtcl1"
5.39617610831472e-10,1.29071301694864,0.708,0.321,1.0284572044837e-05,"6","Caskin1"
5.5363614433889e-10,-0.82954375543761,0.64,0.688,1.05517512749549e-05,"6","Dst"
5.60411063810166e-10,1.02828024871164,0.695,0.432,1.06808744651579e-05,"6","Cntn1"
5.60874463840734e-10,1.94559324967822,0.453,0.096,1.06897064063406e-05,"6","Mcc"
5.62455830258077e-10,-1.48796263585903,0.525,0.672,1.07198456688887e-05,"6","Snrpn"
5.7107505030916e-10,-2.10672398366009,0.235,0.483,1.08841193838423e-05,"6","Scn2b"
5.7667546695921e-10,0.853993575538474,0.591,0.299,1.09908577247756e-05,"6","Clptm1"
5.89197740312037e-10,1.5318468386969,0.279,0.072,1.12295197326071e-05,"6","Ptgr2"
5.91295068369292e-10,1.81315647947613,0.303,0.061,1.12694927080503e-05,"6","Aldh6a1"
6.01099347786556e-10,4.22137369265943,0.147,0.007,1.1456352469464e-05,"6","Acsm5"
6.09256381175471e-10,2.74922065283676,0.207,0.019,1.16118173688233e-05,"6","Slc29a3"
6.10793983451696e-10,1.31430833960262,0.369,0.106,1.16411225306059e-05,"6","Rdh10"
6.1222252296599e-10,-1.76997043333844,0.387,0.642,1.16683490652088e-05,"6","Kifc2"
6.3977930658993e-10,-1.53739931599294,0.277,0.431,1.21935538042975e-05,"6","Mapt"
6.57535165601722e-10,6.74271421254886,0.165,0.002,1.25319627212032e-05,"6","Chad"
6.86384631333902e-10,2.15818262426502,0.314,0.062,1.30818046885928e-05,"6","Agl"
6.8903906642597e-10,2.76224667160765,0.204,0.02,1.31323955670126e-05,"6","H2-K1"
6.99920872895653e-10,1.57569884878772,0.358,0.102,1.33397919165183e-05,"6","Bcl2"
7.19680000467888e-10,1.89260693697047,0.235,0.035,1.37163811289175e-05,"6","Mfsd2a"
7.25355627739779e-10,2.983321737572,0.207,0.024,1.38245529090925e-05,"6","Dusp22"
7.4907892103096e-10,-2.14703628752687,0.286,0.532,1.42766951559291e-05,"6","Nptx1"
7.49838817091134e-10,1.51430243102142,0.259,0.077,1.42911780149399e-05,"6","Cx3cl1"
7.74446530411379e-10,1.03116502838085,0.543,0.223,1.47601764231105e-05,"6","Ptk2"
8.52239101211426e-10,-1.99457227230486,0.257,0.506,1.62428250299886e-05,"6","Rap1gap"
8.71435617674756e-10,1.26936959701504,0.281,0.082,1.66086914372632e-05,"6","Sall2"
8.80117457175235e-10,-1.79293017028978,0.273,0.433,1.67741586163028e-05,"6","Pitpnm1"
8.83565836880285e-10,3.24921376915642,0.2,0.016,1.68398812851014e-05,"6","Pard3b"
9.11184776706887e-10,-1.88779499307631,0.235,0.442,1.73662706592566e-05,"6","Prrt1"
9.14389862231837e-10,-2.13440642621389,0.248,0.509,1.74273563842766e-05,"6","Neurod2"
9.45551807239463e-10,-2.23869998567736,0.156,0.378,1.80212718941769e-05,"6","Trim46"
9.59203694076159e-10,-0.525955931090772,0.319,0.087,1.82814632053975e-05,"6","Col4a1"
9.60110039332553e-10,3.88521108919529,0.182,0.008,1.82987372396391e-05,"6","Loxl3"
9.71907391475424e-10,-1.90688774974462,0.295,0.528,1.85235829741301e-05,"6","Tspan4"
1.01564336051483e-09,-2.01194828811976,0.123,0.261,1.93571468080522e-05,"6","Wrap73"
1.03838457504592e-09,2.53408338696902,0.264,0.038,1.97905716158003e-05,"6","Glb1l"
1.10733463692042e-09,-1.81113064807333,0.224,0.423,2.11046908450663e-05,"6","Cacna1c"
1.11922089904598e-09,3.22163581656025,0.167,0.013,2.13312311149174e-05,"6","Garem2"
1.12557182511552e-09,1.07486228258072,0.49,0.168,2.14522734148768e-05,"6","Neo1"
1.15391621470855e-09,-1.66699524859596,0.473,0.672,2.19924891361302e-05,"6","Abhd16a"
1.17767289901614e-09,2.184319790143,0.182,0.024,2.24452677823486e-05,"6","Ephb4"
1.20893311518843e-09,1.64079480440864,0.378,0.101,2.30410562423763e-05,"6","Znrf3"
1.21212621426029e-09,2.31369297779873,0.222,0.035,2.31019135175869e-05,"6","Acp6"
1.2427086004307e-09,1.3066601523179,0.448,0.153,2.36847832156087e-05,"6","Asap2"
1.2586685197319e-09,1.84588931692799,0.297,0.061,2.39889633175704e-05,"6","Slc35d1"
1.36576509210978e-09,3.19270757669467,0.198,0.015,2.60301168905203e-05,"6","Bambi"
1.36886602937096e-09,1.56387306937057,0.409,0.114,2.60892176537811e-05,"6","Cep85l"
1.38690167256366e-09,1.98495528056224,0.312,0.064,2.64329589773908e-05,"6","Fuz"
1.41995198462092e-09,1.39958012297591,0.404,0.119,2.70628648748902e-05,"6","Fzd3"
1.44005022753051e-09,-1.98466050255035,0.187,0.378,2.74459172865039e-05,"6","Adap1"
1.47441169040978e-09,1.24930729260534,0.525,0.206,2.81008124075199e-05,"6","Canx"
1.57513322384365e-09,-1.46629588495663,0.371,0.55,3.00204641132361e-05,"6","Srgap2"
1.65527021039511e-09,-2.01644824479771,0.138,0.328,3.15477949399204e-05,"6","Trhde"
1.70386588828735e-09,1.10397784389408,0.301,0.091,3.24739799648685e-05,"6","Slc4a2"
1.70567269517754e-09,-2.18812913110272,0.295,0.547,3.25084158973887e-05,"6","Cacna1g"
1.72628017652987e-09,2.0785432525447,0.189,0.028,3.29011738844829e-05,"6","Gsta4"
1.88206900005921e-09,-2.32823816498012,0.235,0.512,3.58703530721284e-05,"6","Vat1l"
1.89506868292465e-09,4.0462692059516,0.211,0.01,3.61181140278609e-05,"6","Adrb1"
1.90757677259056e-09,1.9639946777005,0.286,0.06,3.63565057088035e-05,"6","Eci2"
1.9334437154703e-09,3.76441556512992,0.171,0.012,3.68495037731485e-05,"6","Otof"
1.93345698617738e-09,3.8709223148197,0.185,0.01,3.68497566995547e-05,"6","Frmpd1"
1.97488654582865e-09,4.22817372541524,0.178,0.006,3.76393626769483e-05,"6","Tmem52"
2.0277854745766e-09,-1.5535739414477,0.393,0.58,3.86475633599555e-05,"6","Tmem181a"
2.06319220428741e-09,0.950499454726214,0.338,0.118,3.93223802215138e-05,"6","Cd164"
2.08945229604559e-09,1.91417973483804,0.374,0.081,3.98228713103329e-05,"6","Trp53bp2"
2.11085326252787e-09,1.11703999999576,0.198,0.056,4.02307523305187e-05,"6","Cd320"
2.12959581769689e-09,2.36027154112061,0.316,0.039,4.0587966689485e-05,"6","Smo"
2.14084286130835e-09,0.929703694108688,0.38,0.132,4.08023240936758e-05,"6","Rnf13"
2.21116839341024e-09,2.52871431718998,0.156,0.02,4.21426584100058e-05,"6","Cyp2j6"
2.21116839341024e-09,4.11986634338463,0.132,0.006,4.21426584100058e-05,"6","Stat5a"
2.24565038483408e-09,1.58960547169038,0.36,0.098,4.27998506845528e-05,"6","Kctd12"
2.25888068020695e-09,2.39269224488695,0.224,0.037,4.30520068840643e-05,"6","Asap1"
2.3156175969792e-09,0.923130808321838,0.277,0.1,4.41333557808267e-05,"6","Wbp1l"
2.3607320720814e-09,-2.18633882904029,0.11,0.28,4.49931925617993e-05,"6","Cnnm1"
2.41331088768397e-09,1.21500146539284,0.527,0.196,4.59952922083688e-05,"6","Carmil1"
2.44233478707248e-09,-2.30547496093334,0.154,0.358,4.65484587068145e-05,"6","Ablim3"
2.4496813457339e-09,1.18861771883659,0.391,0.093,4.66884767683424e-05,"6","Cnp"
2.47247796762891e-09,3.55177154256892,0.215,0.017,4.71229575850395e-05,"6","Rarres2"
2.49218723304097e-09,2.12751348256369,0.189,0.025,4.74985964745279e-05,"6","Phldb2"
2.49531338555612e-09,-1.75907892612821,0.323,0.564,4.75581778153142e-05,"6","Agtpbp1"
2.56853944969965e-09,0.893139014037655,0.462,0.183,4.89537933718257e-05,"6","Aldh7a1"
2.57316383165253e-09,1.56546952600427,0.453,0.104,4.90419294674656e-05,"6","Dchs1"
2.58612160638817e-09,2.1189399228042,0.314,0.06,4.92888916961521e-05,"6","Fabp5"
2.62055379058199e-09,-2.12315588673506,0.204,0.409,4.99451346947022e-05,"6","Cacnb4"
2.65750175823457e-09,0.496424710586494,0.453,0.223,5.06493260101926e-05,"6","Epdr1"
2.68312041499469e-09,2.37422557396718,0.213,0.029,5.11375919893838e-05,"6","Chst1"
2.68608426194851e-09,2.47761703680315,0.189,0.026,5.11940799484767e-05,"6","P4ha2"
2.72477082148467e-09,3.56731839401368,0.202,0.014,5.19314070866764e-05,"6","Kcnq4"
2.78755294827851e-09,-1.48163120298786,0.352,0.504,5.31279716412402e-05,"6","Nbea"
2.79245742555493e-09,1.36548931281897,0.657,0.256,5.32214460736515e-05,"6","Ivd"
3.05514424217181e-09,0.881693092263725,0.622,0.294,5.82279941115526e-05,"6","Arrb1"
3.08782942166628e-09,1.76478447165867,0.305,0.073,5.88509409475376e-05,"6","Rfxank"
3.11652799668623e-09,2.15985294746444,0.31,0.052,5.93979070888428e-05,"6","Fam20c"
3.13971117040134e-09,1.7162073245849,0.196,0.035,5.98397551966791e-05,"6","Itga5"
3.25451338113562e-09,-2.19079097844174,0.149,0.351,6.20277705310638e-05,"6","Unc5b"
3.30298467501128e-09,1.22527347556203,0.477,0.157,6.29515849210401e-05,"6","Cbx5"
3.41824236157906e-09,5.54071844671375,0.132,0.002,6.51482811693352e-05,"6","Fzd10"
3.46885018783055e-09,0.738732915129547,0.433,0.208,6.61128157298624e-05,"6","Pdia3"
3.60375933440027e-09,3.09541295021204,0.167,0.014,6.86840491543347e-05,"6","Greb1l"
3.70736878118841e-09,3.42625096479067,0.24,0.021,7.065874160067e-05,"6","Plekhh2"
3.78322886116908e-09,-1.66466485258208,0.354,0.528,7.21045588650216e-05,"6","Flna"
4.03940974564214e-09,6.23201655929903,0.141,0.002,7.69871103421935e-05,"6","Etnppl"
4.03940974564214e-09,2.28700183133685,0.152,0.018,7.69871103421935e-05,"6","Chst3"
4.08831699382917e-09,1.56458591278983,0.257,0.061,7.79192335853901e-05,"6","Fgd6"
4.08858276569488e-09,-1.73663550082088,0.354,0.52,7.79242989313788e-05,"6","Mtss1"
4.12219588285808e-09,-1.92307662048604,0.207,0.398,7.85649313313921e-05,"6","Tmem151b"
4.1248518506682e-09,3.55245375526712,0.213,0.013,7.86155514218852e-05,"6","Rida"
4.13778657925208e-09,2.37613764829423,0.321,0.048,7.88620744139654e-05,"6","Tjp2"
4.14245115681105e-09,-1.91650500827503,0.336,0.562,7.89509765976618e-05,"6","Eef1a2"
4.24868961941762e-09,3.94449359182195,0.156,0.011,8.09757754564804e-05,"6","Hhatl"
4.29410282329974e-09,2.19975093079876,0.259,0.041,8.18413057092698e-05,"6","Lix1l"
4.32763624778958e-09,1.5965514007655,0.543,0.201,8.24804192466217e-05,"6","Il6st"
4.46959647980003e-09,3.72709570767111,0.213,0.012,8.51860393085087e-05,"6","Baalc"
4.56614902297129e-09,0.954555171616913,0.345,0.124,8.70262342288099e-05,"6","Mesd"
4.65103654721193e-09,0.876230207799132,0.468,0.202,8.86441055533122e-05,"6","Dbndd2"
4.80354141982855e-09,2.50347887001216,0.211,0.029,9.15506959205124e-05,"6","Ppargc1a"
4.89618178263335e-09,1.55269213531454,0.268,0.062,9.3316328595209e-05,"6","Srgap1"
4.90712336687108e-09,1.73432344000191,0.259,0.052,9.35248642491959e-05,"6","Tmed3"
4.94410694967523e-09,-2.08529391481195,0.134,0.284,9.42297343538602e-05,"6","Ints7"
5.05920142234913e-09,1.44386319594402,0.47,0.143,9.6423319908552e-05,"6","Arxes2"
5.1111157251618e-09,1.10172765181461,0.338,0.105,9.74127546058588e-05,"6","Trf"
5.15316009429839e-09,1.60414442628994,0.229,0.049,9.82140782372329e-05,"6","Gpr146"
5.24949757833049e-09,1.58952099064323,0.319,0.08,0.000100050174345401,"6","Tjp1"
5.31770800729783e-09,-1.43437303789403,0.369,0.497,0.000101350196911089,"6","Prkce"
5.36706981107944e-09,2.18885710292519,0.134,0.02,0.000102290983529363,"6","Lpar1"
5.56433918782901e-09,-2.01017769320864,0.198,0.39,0.000106050740580833,"6","Shisa8"
5.76876583618013e-09,-2.24162006691146,0.185,0.398,0.000109946908071757,"6","Kcna1"
5.84618150977334e-09,1.42686202817589,0.242,0.057,0.00011142237339477,"6","Grid1"
5.9974488702119e-09,-1.02264854975419,0.67,0.734,0.000114305378017369,"6","Camk2d"
6.06329091396279e-09,3.51267640007712,0.2,0.012,0.000115560261529217,"6","Slc46a1"
6.0926672496198e-09,4.44635539145854,0.176,0.006,0.000116120145110504,"6","Ppp1r3c"
6.30350160374264e-09,3.02006896369418,0.171,0.014,0.000120138437065731,"6","Cyp4f14"
6.35509443691121e-09,3.22365968347533,0.143,0.011,0.000121121744873091,"6","Pxmp2"
6.47116870017374e-09,1.47597764498047,0.352,0.092,0.000123334004256611,"6","Klhl5"
6.6495477164444e-09,2.41714255107945,0.196,0.01,0.000126733729927714,"6","Gjb2"
7.07977005081267e-09,1.20532626944427,0.246,0.086,0.000134933337398439,"6","Ccdc39"
7.13269461063474e-09,0.970956706904235,0.244,0.085,0.000135942026584088,"6","Pik3r1"
7.25776500727761e-09,-1.58710171838956,0.273,0.408,0.000138325743273704,"6","Diras2"
7.36093689894425e-09,4.2512272824549,0.143,0.006,0.000140292096356978,"6","Poln"
7.36093689894425e-09,5.03780887886471,0.132,0.002,0.000140292096356978,"6","Cybrd1"
7.91568308085316e-09,2.16975773401219,0.484,0.145,0.00015086500383798,"6","Plat"
7.99324473419622e-09,1.14913705225051,0.431,0.151,0.000152343251389046,"6","Kdm3a"
7.99766238908185e-09,3.26281995469668,0.187,0.017,0.000152427447473511,"6","Nckap5"
8.21576978633438e-09,1.28273035087365,0.264,0.099,0.000156584356357747,"6","Tubb4b"
8.51276871867881e-09,-2.17921546472134,0.233,0.478,0.000162244859009299,"6","Il16"
8.68062315631559e-09,-2.21381768422005,0.176,0.376,0.000165443996736219,"6","Adam23"
8.69746031776373e-09,1.22045163973798,0.442,0.162,0.000165764896196259,"6","Emc3"
8.86151990283466e-09,2.49760253817295,0.158,0.019,0.000168891707828126,"6","Gng11"
9.41231904276178e-09,4.12346100305924,0.165,0.006,0.000179389388635997,"6","Sulf1"
9.41621869059397e-09,-1.44684089269374,0.448,0.606,0.00017946371202403,"6","Sept8"
9.894543407916e-09,1.59611791333422,0.367,0.089,0.000188580102811471,"6","Spry2"
1.00478549138249e-08,0.560029264803218,0.778,0.529,0.000191502066802589,"6","Sorl1"
1.01226754300533e-08,2.03972690131343,0.224,0.031,0.000192928071021386,"6","Arhgap42"
1.03097696453794e-08,1.20333916686495,0.22,0.063,0.000196493899671286,"6","Ak3"
1.04454162603313e-08,1.31212504402145,0.259,0.075,0.000199079188505653,"6","Dennd2a"
1.04590188987435e-08,1.28069354692946,0.409,0.141,0.000199338441191151,"6","Ctsd"
1.11978170999575e-08,0.989913491725052,0.53,0.231,0.00021341919610809,"6","Tmem106b"
1.14958722379264e-08,-2.35583358365829,0.092,0.209,0.000219099828982639,"6","Scrt2"
1.16624966873452e-08,1.16201047909953,0.58,0.261,0.000222275524364112,"6","Rcn2"
1.18450511781139e-08,-2.22576784200124,0.18,0.403,0.000225754830403672,"6","Syt2"
1.22182467226759e-08,-1.20422637253082,0.367,0.481,0.000232867564287481,"6","Pan3"
1.22881148251969e-08,4.44984464392843,0.163,0.006,0.000234199180453428,"6","Lrrc2"
1.23311411611248e-08,1.4178402662671,0.18,0.042,0.000235019219389877,"6","Rhbdd1"
1.27086993103111e-08,1.76297869458874,0.376,0.099,0.000242215100155219,"6","AU022751"
1.27614722822676e-08,-2.04466348492836,0.123,0.292,0.000243220900227738,"6","Cacna2d3"
1.29076787307952e-08,1.23082079427683,0.316,0.098,0.000246007448930225,"6","Pcx"
1.31430899863597e-08,-1.84507552563779,0.281,0.468,0.00025049415205003,"6","Selenom"
1.33228551203984e-08,2.05896095663301,0.222,0.034,0.000253920295739672,"6","Sox8"
1.34434933960376e-08,1.24714814476541,0.299,0.076,0.00025621954063508,"6","Tns3"
1.36054035132243e-08,-0.859958217747924,0.591,0.666,0.000259305385558542,"6","Crebzf"
1.3660479521095e-08,-2.87234938611046,0.09,0.294,0.00026035507919255,"6","Slc16a11"
1.3916294846528e-08,-2.11617005306718,0.143,0.313,0.000265230663479977,"6","Cyfip2"
1.4311985057776e-08,-2.51712469362487,0.103,0.283,0.000272772123216153,"6","Olfm3"
1.5119087513122e-08,2.23821070899064,0.202,0.035,0.000288154688912592,"6","Unc119"
1.55315043820577e-08,0.891471040318229,0.218,0.074,0.000296014942017638,"6","Gna12"
1.58313065178632e-08,1.04909005244804,0.848,0.502,0.000301728870923956,"6","Mtss2"
1.636123215344e-08,1.0535582856932,0.316,0.106,0.000311828723612412,"6","Kcnc4"
1.68989187824737e-08,2.29977384196016,0.262,0.04,0.000322076493075167,"6","Abhd4"
1.69176191980005e-08,-1.81004078717147,0.273,0.486,0.000322432904294692,"6","Kif5c"
1.73911123269491e-08,1.89979803415311,0.305,0.076,0.000331457209839323,"6","Haus3"
1.78529676737714e-08,-1.31176794919992,0.451,0.587,0.000340259710894409,"6","Pclo"
1.81077681897769e-08,-0.72749328361704,0.837,0.853,0.000345115953928958,"6","Atp1a1"
1.89978335107934e-08,2.9837203696064,0.187,0.016,0.000362079708882211,"6","Dpyd"
1.90114391940482e-08,2.06681392180272,0.187,0.036,0.000362339019599364,"6","Amotl1"
1.9051976076978e-08,1.64785575537524,0.169,0.034,0.000363111612051124,"6","Rap2b"
1.98004181392953e-08,-2.45309117168793,0.147,0.375,0.000377376169316829,"6","Rph3a"
1.99331406433455e-08,1.58322180080666,0.165,0.043,0.000379905727521522,"6","Nt5dc1"
2.01713429276011e-08,1.55752985186997,0.235,0.058,0.00038444562485715,"6","Oplah"
2.10571146276816e-08,0.893981380150771,0.433,0.19,0.000401327547688983,"6","Chd9"
2.16431254075672e-08,-2.12351981002652,0.178,0.377,0.000412496327142822,"6","Tmem178"
2.25134607556629e-08,1.13045845568811,0.407,0.149,0.000429084048542179,"6","Wnt7a"
2.26163585435546e-08,-1.98756039066308,0.198,0.408,0.000431045177481607,"6","Cdh8"
2.34201516053694e-08,0.476146606066492,0.455,0.242,0.000446364669446735,"6","Ryk"
2.34596323673619e-08,1.66297762602503,0.187,0.039,0.00044711713328955,"6","Mylip"
2.34596323673619e-08,2.69585176061554,0.16,0.016,0.00044711713328955,"6","Slc2a4"
2.38416652470888e-08,2.28233033722838,0.321,0.084,0.000454398297944266,"6","Gdf10"
2.39504942308754e-08,-2.02192877626695,0.156,0.325,0.000456472469546253,"6","Cnr1"
2.39595234816316e-08,1.24120825754333,0.571,0.221,0.000456644558036417,"6","Gaa"
2.42229790232558e-08,-1.38957551886427,0.349,0.468,0.000461665757204231,"6","Gas7"
2.42656204984402e-08,4.59737436943779,0.145,0.005,0.000462478461079772,"6","Dnaic1"
2.42656204984402e-08,2.59017295834693,0.149,0.025,0.000462478461079772,"6","Gpld1"
2.43722960407681e-08,1.33381198834566,0.341,0.094,0.000464511590241,"6","Tnks1bp1"
2.48433242682254e-08,1.66123534098536,0.143,0.029,0.000473488917228109,"6","Rtkn"
2.49285573651435e-08,-1.21321103902277,0.618,0.697,0.000475113374822271,"6","Tspoap1"
2.60880905308681e-08,-1.07961821450722,0.525,0.619,0.000497212917427816,"6","Map7d1"
2.62061004092608e-08,2.07156729429163,0.24,0.04,0.000499462067700101,"6","Vgll4"
2.62671939565269e-08,1.83853703913684,0.334,0.078,0.000500626449617447,"6","Slc39a14"
2.70387242236615e-08,-2.00806816856393,0.235,0.477,0.000515331044978765,"6","Sv2a"
2.73016976158091e-08,1.26357569606848,0.363,0.133,0.000520343054859706,"6","Scd1"
2.73970864640395e-08,2.76400939448212,0.154,0.014,0.000522161070918129,"6","Creb3l1"
2.8634914577555e-08,1.41169538723131,0.389,0.114,0.00054575283693362,"6","Sypl"
2.8893476131027e-08,-1.43480319896807,0.466,0.612,0.000550680761581244,"6","Negr1"
2.92050856332963e-08,2.06124724912103,0.29,0.059,0.000556619727084993,"6","Fam228a"
3.05042336396749e-08,-1.87064578275441,0.174,0.378,0.000581380188938564,"6","Unc13c"
3.08290311869407e-08,1.19044661616022,0.376,0.135,0.000587570505391902,"6","Zmpste24"
3.24085606180451e-08,2.72609710721131,0.209,0.021,0.000617674756819321,"6","Il17ra"
3.30128794428071e-08,-1.96426907495625,0.174,0.314,0.000629192469300461,"6","Slc12a2"
3.30602214633658e-08,-1.16010900773637,0.538,0.627,0.000630094760870288,"6","Atp6v0a1"
3.34279283301402e-08,-2.48350551377842,0.062,0.152,0.000637102886044142,"6","Mgat5b"
3.41942322813708e-08,-1.08408570190875,0.703,0.79,0.000651707873050647,"6","Kcnc3"
3.47722491887596e-08,2.44914310969028,0.147,0.017,0.000662724297288569,"6","Pros1"
3.52721188771784e-08,-1.25166036463872,0.446,0.519,0.000672251313680143,"6","Soga1"
3.62120698468729e-08,0.961603142494897,0.207,0.073,0.000690165839211551,"6","Rdh11"
3.62152949057384e-08,-2.19701356640883,0.174,0.383,0.000690227305608469,"6","Arhgap44"
3.75732130612906e-08,1.03575952178971,0.58,0.275,0.000716107867735137,"6","Ckb"
3.84558472639346e-08,-0.96031634712013,0.488,0.543,0.00073292999300333,"6","Dus3l"
3.97698181508994e-08,3.4152101897345,0.141,0.007,0.000757972964137992,"6","Oaf"
3.97698181508994e-08,2.27190120430049,0.147,0.021,0.000757972964137992,"6","Psat1"
4.19129905362234e-08,-1.26768033983865,0.347,0.476,0.000798819686629882,"6","Zfp687"
4.21641845559109e-08,-1.19004058953092,0.714,0.772,0.000803607193451106,"6","Ptprs"
4.31114093495826e-08,1.72840589437738,0.167,0.028,0.000821660350793695,"6","Tmem97"
4.39016531365243e-08,2.82848481635924,0.156,0.015,0.000836721607129017,"6","Plscr4"
4.39016531365243e-08,4.25784428045684,0.119,0.004,0.000836721607129017,"6","Ecrg4"
4.39016531365243e-08,5.81397370764927,0.114,0.001,0.000836721607129017,"6","Rarres1"
4.39016531365243e-08,2.03675289838256,0.112,0.019,0.000836721607129017,"6","Syngr2"
4.43035960327189e-08,0.918651489153602,0.338,0.125,0.000844382236787589,"6","Xpr1"
4.43805790290079e-08,0.634528470757821,0.369,0.179,0.000845849455713862,"6","Tmem170b"
4.56275461390217e-08,1.865569010663,0.341,0.079,0.000869615401863614,"6","Tbc1d10a"
4.60751728754821e-08,1.28859934067625,0.521,0.175,0.000878146719833813,"6","Ncam2"
4.65785191987601e-08,0.443707317634672,0.859,0.664,0.000887739997409169,"6","Macf1"
4.66133969628699e-08,-1.87948330774219,0.268,0.442,0.000888404732715337,"6","Speg"
5.01614494823056e-08,-2.17795990900119,0.207,0.448,0.000956027065683261,"6","Ephb1"
5.32648286891589e-08,3.55156552184016,0.127,0.008,0.00101517436998668,"6","Rab29"
5.35224287558641e-08,3.49989092406823,0.167,0.01,0.00102008396965801,"6","Pdlim4"
5.35674869895647e-08,2.14762530904136,0.218,0.032,0.00102094273453411,"6","Ptgfrn"
5.40355352714216e-08,1.82722309279415,0.196,0.015,0.00102986326673802,"6","Atp13a5"
5.47418329400161e-08,1.4876780221476,0.204,0.051,0.00104332459400377,"6","Tspan15"
5.55497848191377e-08,-2.18092172517494,0.114,0.283,0.00105872334886795,"6","Nyap2"
5.60890590775444e-08,2.51298925675573,0.248,0.031,0.00106900137695892,"6","Cdh11"
5.77628255718739e-08,3.12445807300637,0.154,0.013,0.00110090169257434,"6","Evc2"
5.8315594309494e-08,3.12287933459321,0.193,0.016,0.00111143691194465,"6","Pgghg"
5.85486635001095e-08,1.02736628006275,0.47,0.19,0.00111587897764859,"6","Lman2"
5.88026440181103e-08,4.33467240314351,0.165,0.006,0.00112071959234116,"6","Rorb"
5.88090490771162e-08,-2.77532273167434,0.048,0.19,0.00112084166636076,"6","Ptpre"
5.91390926111213e-08,2.24032099770622,0.174,0.026,0.00112713196607536,"6","Pyroxd2"
5.93861619982527e-08,1.8692387890065,0.163,0.021,0.0011318408615247,"6","Fzd6"
5.99752889554932e-08,2.4090111764024,0.167,0.018,0.00114306903220274,"6","Gpc4"
6.10346017323608e-08,-2.47253800465604,0.077,0.227,0.00116325847441707,"6","Cemip"
6.11705785177704e-08,2.41446827565836,0.143,0.019,0.00116585005597019,"6","Osbpl3"
6.17345651230549e-08,1.35047352986931,0.451,0.151,0.0011765990766803,"6","Ldhb"
6.23702084729203e-08,1.4827127990221,0.18,0.038,0.00118871380328539,"6","Idh1"
6.23702084729203e-08,1.10163980376104,0.18,0.054,0.00118871380328539,"6","Psph"
6.25308915705497e-08,1.13432712264702,0.207,0.056,0.00119177626244311,"6","Rgs12"
6.25484119435606e-08,-1.89754050801526,0.213,0.397,0.00119211018323232,"6","Fbxw7"
6.50134821593502e-08,-3.11797429164502,0.024,0.114,0.00123909195647506,"6","Cdh15"
6.51883133118384e-08,-1.60192432802765,0.277,0.439,0.00124242406341033,"6","Mcf2l"
6.52509638855023e-08,0.477364410586641,0.363,0.167,0.00124361812069379,"6","Trpc1"
6.5494490974147e-08,1.10612842434732,0.233,0.068,0.00124825950347627,"6","Slc35e4"
