Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000047881,Rell1,0.0667694466528821,-1.2826480504373907,0.00000008974524983360537,0.11473334037949316,0.5572921309025047,0.07534662120831631,0.34118169340751897,2.2174740246178266,0.00000016162795540460458
ENSMUSG00000029171,Pgm2,0.057759108900742706,-0.4878029145920739,0.08015665937998484,0.0676331987556755,0.15549501683257239,0.6997946208447942,0.13097342069291978,1.1489875279790205,0.020620210144457436
ENSMUSG00000029174,Tbc1d1,0.05212678076006742,-0.2425747875109403,0.4335389913656442,0.04649239786092969,-0.23707667699712953,0.589491729028259,0.11844552827881441,1.2073592184816997,0.014023568605610189
ENSMUSG00000029178,Klf3,0.059215745488848386,-1.7198338848574668,0.00000000000008996007043575062,0.1656535856557495,1.2579497019096628,0.0000023653022578737086,0.3052250151800217,2.04704501006829,0.000002954226214955118
ENSMUSG00000044827,Tlr1,0.00024277276468427942,-3.3825454597152316,0.000000000000000003841803315317893,0.0029953085456621373,3.4429285162505607,0.00000000000000001446778985358338,0.0009761994088913276,0.8586320949823065,0.5390993163787876
ENSMUSG00000051498,Tlr6,0.00037456369408431683,-3.0623420452973313,0.0000000000000000031264784073000695,0.0029518982768844252,2.5107066306854193,0.000000000036937368566255235,0.0039047976355653102,2.4668643750263115,0.00014720396429142462
ENSMUSG00000029185,Fam114a1,0.001976863941000561,-4.3467954347660305,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000031398539667806447,0.030170136800509933,2.563943917211927,0.0000000000000000000000005278197600287511,0.07842135251426997,3.7432927432073604,0.00000000000000000000000003470919711203538
ENSMUSG00000037913,Tmem156,0.00011098183528424203,-3.8317899505788287,0.00000000000000036460428457250377,0.0018232312886639096,3.608665720729441,0.00000000000006494218384949813,0.0009761994088913276,1.6902345632865892,0.14692382344066823
ENSMUSG00000054920,Klhl5,0.07073704726429376,-1.7803796844905309,0.000000000000008135774897797642,0.23706347779508596,1.5911360250206683,0.0000000004837706375097714,0.2652008394154773,1.5022671651243076,0.002012436030149394
ENSMUSG00000037890,Wdr19,0.0367766056673157,0.25266678961324907,0.5214502458580963,0.033122035077394356,-0.12599918601759885,0.8932224389481149,0.022289886503018646,-0.6924826352551756,0.6538855448701715
ENSMUSG00000029191,Rfc1,0.055442363089184155,-0.1655949231766245,0.617235782575102,0.06146894058924038,0.1397880024251048,0.7367196076568079,0.06475456078979139,0.20578861919727354,0.7566099947823249
ENSMUSG00000029195,Klb,0.00003468182352632563,-1.3045429477139585,0.4585532790063125,0.00008682053755542427,1.705962922084355,0.37864943054948735,0,1.7655226905908261,1
ENSMUSG00000029199,Lias,0.0735740204287472,0.30096525827294407,0.3745696233987765,0.061729402201906654,-0.23505889967925375,0.5913450850438633,0.052063968474204136,-0.46239684435030926,0.8819172673521393
ENSMUSG00000029201,Ugdh,0.11249396278998983,0.5134361573767294,0.10127142823598013,0.08491048572920493,-0.37519831768623435,0.33958455278804195,0.055806066208287555,-0.9578802984013954,0.4074108078176558
ENSMUSG00000037822,Smim14,0.13037591100016332,0.28495500405371565,0.4034416685390433,0.09736923286840832,-0.4263294570301812,0.2647238311435074,0.14301321340257947,0.1860353199358209,0.7737805640492298
ENSMUSG00000029203,Ube2k,0.12898170169440504,0.4014155588655388,0.2144371322530008,0.10006066953262646,-0.34716348963726196,0.3851331938219271,0.08850874640614703,-0.4956492384200022,0.8468029094413342
ENSMUSG00000029202,Pds5a,0.19057662027715935,0.3321637180728052,0.31469560602007896,0.1482026576071092,-0.3539780832756012,0.3726354125680634,0.1631880011863336,-0.17778600597340155,1
ENSMUSG00000037795,N4bp2,0.047472480042834525,0.686422451034459,0.03256152675343528,0.029605803306399673,-0.6561670294587243,0.0893403096900491,0.02896058246377605,-0.6285207882752468,0.7188939808858427
ENSMUSG00000029204,Rhoh,0.00041618188231590757,-3.523552729655754,0.00000000000000000000000017223852417147951,0.005426283597214017,3.416456304889369,0.00000000000000000000022824939712139526,0.002603198423710207,1.3138267207331342,0.1228727129350325
ENSMUSG00000070780,Rbm47,0.0005549091764212101,-3.286621039716697,0.00000000000000000000000027848812912300243,0.0062510787039905475,3.3009095113781326,0.000000000000000000000016043287874654528,0.002440498522228319,0.9517414993737887,0.2786149602286953
ENSMUSG00000029206,Nsun7,0.006180300952391228,-1.786731400817656,0.0000000000001344138567015589,0.026567084491959825,2.1487225625197546,0.00000000000000003138320253875916,0.0016269990148188793,-2.3296345424495133,0.01667893756164578
ENSMUSG00000029207,Apbb2,0.09625593301496416,-0.6505938368014954,0.014172673694551179,0.11824957215048786,0.19217086900252633,0.6124954912353282,0.27414933399698116,1.4658420822017975,0.0027506527515874053
ENSMUSG00000029223,Uchl1,0.36517185627338783,0.8177554922710337,0.006353653382712573,0.19586713272503714,-0.8796387877925351,0.010930941897791322,0.24941894897173417,-0.45408759807729826,0.7441637222454537
ENSMUSG00000037736,Limch1,0.16656986203223675,-1.2365845977812209,0.0000002478350263951403,0.41087819398104536,1.2480561900078881,0.000002521549801778568,0.3236101040474751,0.6930634985841313,0.2863695882567282
ENSMUSG00000012520,Phox2b,0.000013872729410530254,-0.7195804469928024,1,0,1.121000421363199,1,0,3.18056018986967,1
ENSMUSG00000037720,Tmem33,0.14381858579896714,-0.5092440432314254,0.0638059306970754,0.2232590123237735,0.638233753790439,0.03476391071835375,0.13504091822996697,-0.1952111440944857,1
ENSMUSG00000029221,Slc30a9,0.13285219319994296,0.2810222454612421,0.41103812317086497,0.11638293059304623,-0.16813938719517418,0.7351009706624879,0.08281424985428094,-0.6544787832179333,0.6845568490827535
ENSMUSG00000092060,Bend4,0.012062338222456054,0.4830487195222153,0.17407554460922958,0.010418464506650911,-0.1551111101192415,0.8381435277653376,0.0017896989163007672,-2.60079952365499,0.006243219002347342
ENSMUSG00000050010,Shisa3,0.000041618188231590756,-4.30454294771396,0.00000000006321884571551172,0.0011720772569982275,4.705962922084355,0.000000000003703092337275135,0,-0.321940150659513,1
ENSMUSG00000037685,Atp8a1,0.4689259995347436,0.17817623374263136,0.6385882594513574,0.4479071532484338,-0.043274544539032345,1,0.28895502503183296,-0.689010944521234,0.5006075143875023
ENSMUSG00000068082,Grxcr1,0.00006242728234738614,0.017385147173403226,1,0,-0.7534686965529431,0.5451921167725235,0.00016269990148188793,2.4435945957034644,0.5677279200841724
ENSMUSG00000037653,Kctd8,0.37111632082580004,2.3041260876933305,0.0000000000001311166753853912,0.0830004339029856,-2.107305353801083,0.0000000016678184568005641,0.04555597241492862,-2.858065947683519,0.0009104617586275076
ENSMUSG00000029158,Yipf7,0.00038150005878958193,-0.3045429477139603,0.7102510434576886,0.0004775129565548335,0.4329444276779384,0.6058963117796329,0.00032539980296377585,0.28439600085421013,1
ENSMUSG00000029208,Guf1,0.1809003915133145,0.9727781609613597,0.0010939214072338177,0.09506848862318958,-0.8947167930889601,0.009619630405513013,0.08118725083946207,-1.0557283192846953,0.3291844566769909
ENSMUSG00000029209,Gnpda2,0.03174774125599848,-0.5880207427595252,0.03210881379728107,0.0443652946908218,0.4319235668533139,0.19804134336174706,0.06019896354829853,0.8495869553793005,0.11697991469323939
ENSMUSG00000001260,Gabrg1,0.014441511316361993,-2.6507832304805303,0.000000000000000000000000000000022811453552442607,0.1101752621578334,2.9179755187713337,0.000000000000000000000000000000000043326681070201676,0.017734289261525784,-0.6271069700510488,0.720836550391763
ENSMUSG00000000560,Gabra2,0.06872550149976688,0.1394656003158845,0.7362528397056183,0.07345017477188893,0.1382886797352647,0.7394360044519949,0.020825587389681655,-1.7252116037898833,0.057735953987373155
ENSMUSG00000049387,Cox7b2,0.00018728184704215842,-2.082150526377511,0.0007379021180795175,0.000955025913109667,2.3715438830137945,0.00027751157880816316,0.00016269990148188793,0.12166650081610086,1
ENSMUSG00000029211,Gabra4,0.018436857386594705,-2.2322262075195294,0.00000000000000000000005664239245820218,0.10583423528006218,2.5333457733675853,0.000000000000000000000000030652583856869217,0.014642991133369913,-1.0421153071158544,0.3553558418732174
ENSMUSG00000029212,Gabrb1,0.011132865351950528,-2.987882827985858,0.0000000000000000000000000000000000000000035865910312872325,0.1077008768375038,3.249387602536168,0.000000000000000000000000000000000000000000005597376478404692,0.01578189044374313,-0.6165939933146243,0.7351532520775675
ENSMUSG00000029213,Commd8,0.06319721882967057,-0.7513684691136908,0.0039023771014570284,0.09962656684484934,0.5946000178477711,0.054656776632082744,0.13162422029884732,0.9496689909122904,0.06870506513698807
ENSMUSG00000005220,Corin,0.01565537513978339,2.514358728171679,0.000000000001156749894308998,0.0030821290832175616,-2.2700442222938486,0.000000011610388045278243,0.0013015992118551034,-3.250047232177728,0.0009516048366963798
ENSMUSG00000072889,Nfxl1,0.1507688232336428,0.5024801601236195,0.10899806253924686,0.11291010909082926,-0.38956586673170435,0.31621354436537313,0.08200075034687151,-0.8252607293039969,0.5223984943637672
ENSMUSG00000063935,Zar1,0.00029826368232640046,1.5699261702021818,0.078741121571402,0.00008682053755542427,-1.168506195831787,0.2657740925469685,0,-0.7580392654661878,0.7356773737649538
ENSMUSG00000067219,Nipal1,0.00006242728234738614,-3.9368111632134717,0.0000000000007454805649312257,0.0012154875257759396,3.97898141649077,0.0000000000010399639526696531,0.00032539980296377585,1.102557677868397,0.6766388758144674
ENSMUSG00000054892,Txk,0.0002150273058632189,-1.3045429477139585,0.05160416706062262,0.00043410268777712135,0.9559411750927023,0.24350328366203955,0.0008134995074094396,1.9581677685332224,0.1399254062932418
ENSMUSG00000029217,Tec,0.009447328728571102,-2.0830323154404056,0.0000000000000000006174831089044145,0.03268793238961724,1.4683440265232486,0.00000003593274507417629,0.06752045911498349,2.418838496617892,0.000000005497041006338096
ENSMUSG00000036087,Slain2,0.08723865889811949,0.12054661203562933,0.7808520449261982,0.07041145595744908,-0.3284029620025368,0.41367807901777126,0.11698122916547742,0.46377247764109386,0.44187251195385996
ENSMUSG00000029219,Slc10a4,0.0004092455176106425,-1.442046471463895,0.0010954238085272672,0.0013457183321090762,1.7752255845214684,0.00009986128244267229,0.00016269990148188793,-0.7422719496078702,0.7406078223215266
ENSMUSG00000070733,Fryl,0.1179875636365598,-0.6647835968793361,0.011710217357973594,0.17663638365651066,0.5293578554062264,0.09264988102138501,0.2259901631583423,0.8428046116771193,0.16074986600329355
ENSMUSG00000029152,Ociad1,0.3619811285089659,0.5013199312296936,0.10899428768576479,0.2595499970219408,-0.459935576490605,0.2246229715564324,0.2412839538976398,-0.5270904076574805,0.663045313671381
ENSMUSG00000029153,Ociad2,0.023451849068501392,1.4361244220017149,0.00000605645079841364,0.009723900206207517,-1.2158119106101433,0.0009068815681254738,0.004555597241492862,-2.1926799957139433,0.015485013440483083
ENSMUSG00000029154,Cwh43,0.0006520182822949219,-0.982614852826595,0.023023194201400508,0.001606179944775349,1.3840348271969916,0.0012113349108946033,0,-2.278871428767628,0.19815711555987467
ENSMUSG00000051674,Dcun1d4,0.0759393207932426,-0.4061590076511661,0.15566657440582957,0.11282328855327384,0.58801219575582,0.05736221713189286,0.05482986679939623,-0.5593901446211467,0.7819049849148602
ENSMUSG00000067206,Lrrc66,0.00013872729410530253,0.0877744750648013,1,0.0001302308063331364,0.31364549930559527,0.9179195601641486,0,0.18056018986967004,1
ENSMUSG00000029156,Sgcb,0.2283589988267385,-0.28499877765109916,0.33925785096673555,0.32466540018850903,0.5402014217083952,0.08388388040572546,0.10412793694840827,-1.2124358540957538,0.22940561573338417
ENSMUSG00000029155,Spata18,0.0002150273058632189,-4.111897869771564,0.0000000000000000000000007882781574848781,0.004775129565548334,4.455984669076006,0.0000000000000000000000000027888089448484326,0.00016269990148188793,-1.384224428913857,0.5799836163324625
ENSMUSG00000054814,Usp46,0.15710172420954985,1.16479535427789,0.00009112960720492859,0.06902232735656229,-1.1541739844717687,0.0007204349612165181,0.07386575527277711,-0.9698566526834282,0.394430526174083
ENSMUSG00000049907,Rasl11b,0.04074420627872735,0.32556591160465587,0.3366204574432146,0.03555301012894624,-0.16626524003088772,0.8045295452052924,0.020988287291163542,-0.9207623320672491,0.4433175408433411
ENSMUSG00000062110,Scfd2,0.08562248592179272,0.42833816838076455,0.18209277220903683,0.06785025009956407,-0.3084928310793731,0.4486266521239174,0.04767107113419316,-0.7984323163004374,0.5495695190169007
ENSMUSG00000029227,Fip1l1,0.14097467626980842,0.24653660091395846,0.48161342433990195,0.12215649634048194,-0.19170739134781067,0.6820654084912933,0.1062430356676728,-0.37936938018705924,0.9609065638506737
ENSMUSG00000029228,Lnx1,0.025886513080049453,1.1692594228103506,0.0002054320387040468,0.01363082439620161,-0.8690419943592405,0.020265175137058822,0.0034166979311196465,-2.757682824441299,0.002282456302055909
ENSMUSG00000029229,Chic2,0.05861228175949032,0.06793805941063269,0.9201316418728025,0.04770788538670563,-0.32373088803297456,0.42395664698147234,0.08655634758836438,0.6022293955395281,0.2976772723468771
ENSMUSG00000035946,Gsx2,0.00003468182352632563,-0.7195804469928024,1,0.000043410268777712136,1.121000421363199,0.7247654094752093,0,1.9581677685332224,1
ENSMUSG00000029231,Pdgfra,0.021599839692195606,-3.058177700695482,0.00000000000000000000000000000000000000000041298916090429655,0.2161831385130064,3.2628163598613,0.00000000000000000000000000000000000000000003701604165476316,0.044091673301591625,-0.1298298333487633,1
ENSMUSG00000005672,Kit,0.2620905403884428,1.216272615388871,0.000046896116535817264,0.0987583614692951,-1.3855956313780968,0.000052245193287990484,0.16530309990559813,-0.5342841591582466,0.6600094979322277
ENSMUSG00000062960,Kdr,0.012589501940056204,-5.304245003602297,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015343617623638722,0.02443998132185193,-2.1000210077187025,0.000000016919357170670924,2.271453324588637,7.318601130292197,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016635755448113115
ENSMUSG00000029233,Srd5a3,0.01856171195128948,-0.838494379488262,0.0014320662658362433,0.03286157346472809,0.7761619333682752,0.0073900037967357295,0.03432967921267835,0.7477688211518911,0.18876518328531763
ENSMUSG00000029234,Tmem165,0.11134252624891582,-1.16964332423124,0.0000013443500018070555,0.24917494278406765,1.087959211309617,0.00006412006017965548,0.25527614542508215,0.9704943449104051,0.08799935600486046
ENSMUSG00000029238,Clock,0.10039000637930218,0.6853258647538438,0.024562681817541582,0.06238055623357233,-0.6631414282272856,0.06448981657287836,0.062476762169044964,-0.603499564702362,0.7392705372378454
ENSMUSG00000029235,Pdcl2,0.000013872729410530254,-0.7195804469928024,1,0,1.121000421363199,1,0,3.18056018986967,1
ENSMUSG00000029236,Nmu,0.00009017274116844665,0.5028119743436452,0.848979185052483,0.000043410268777712136,-0.10139199997324866,1,0,0.8586320949823065,1
ENSMUSG00000036435,Exoc1,0.19173499318293863,0.37226650590808985,0.2535660045599556,0.16079163555264575,-0.22530414582047076,0.6099543455537546,0.10054853911580673,-0.8967214692239445,0.4555667425819529
ENSMUSG00000036403,Cep135,0.028057595232797435,0.10030882880857561,0.8902679054060888,0.024092699171630233,-0.22970032315281053,0.6693358670713798,0.03384157950823269,0.30515008156846335,0.642306925793539
ENSMUSG00000055923,Aasdh,0.04307482481969643,-0.03596964362890365,0.9573362687053927,0.04961793721292497,0.23193084951422538,0.5313132155482839,0.02359148571487375,-0.8889662117324528,0.471073458709179
ENSMUSG00000029246,Ppat,0.045280588795970744,0.4110013368483809,0.20755984399695812,0.03307862480861665,-0.4413053622506622,0.2922196274164203,0.03758367724231611,-0.20839730047802174,1
ENSMUSG00000029247,Paics,0.02566454940948097,-0.4209494180259199,0.15092005381750448,0.032904983733505797,0.32810941259899984,0.31283342854317514,0.039698775961580654,0.5796561452794924,0.32905948957992665
ENSMUSG00000036323,Srp72,0.13311577505874303,-0.03777519981872057,0.9492440742177662,0.13049126794580268,-0.04006595320905104,1,0.15960860335373206,0.2669598271618647,0.8011730783351303
ENSMUSG00000063820,Arl9,0.0005271637176001496,-0.6227189077402127,0.22705627935044193,0.000998436181887379,1.0241388821106092,0.055414437489168224,0,-1.8783334991838991,0.3411669055080775
ENSMUSG00000029248,Thegl,0.0012416092822424576,0.7949927258369538,0.10544666573418558,0.0008682053755542427,-0.393572751466559,0.5494357730093437,0,-2.878333499183899,0.06463236673514586
ENSMUSG00000059325,Hopx,0.18389690106598902,-1.6721767825584553,0.000000000000508785581820907,0.6785025009956407,1.8656677011622005,0.00000000000006344315666240362,0.2396569548828209,-0.07196189765116578,1
ENSMUSG00000053030,Spink2,0.0003606909646737866,0.6160225847916347,0.4654667150714691,0.00021705134388856067,-0.4639620793579571,0.642177913931102,0.00016269990148188793,-0.09245830453674664,1
ENSMUSG00000029249,Rest,0.003232345952653549,-3.7726545626982224,0.0000000000000000000000000000000000000000000000000000000000000004186725861917868,0.03668167711716675,2.596005725220082,0.000000000000000000000000022587060269304796,0.07256415606092201,3.21210170715606,0.000000000000000007405962552664742
ENSMUSG00000036285,Noa1,0.02697552233877608,0.06834239464532388,0.9723914490861572,0.026827546104626097,0.006061154993266982,0.98739146333537,0.021476386995609206,-0.31746667408020546,1
ENSMUSG00000029250,Polr2b,0.1016593611203657,0.28505321721681165,0.40414212561198604,0.08378181874098442,-0.26698192346544714,0.5273855123515291,0.08200075034687151,-0.27210308884304224,1
ENSMUSG00000036256,Igfbp7,0.03405755070285177,-5.846494588792568,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004813173780051629,0.19326251659837443,-0.9887333769123923,0.005670244711652828,8.582094403366623,7.259623671391468,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011661816758545034
ENSMUSG00000037605,Adgrl3,0.1670554075616053,-0.06242899450343886,0.8801747011287332,0.17863325602028543,0.09989139476909958,0.8257848965886622,0.1586324039448407,-0.08714751401980614,1
ENSMUSG00000049537,Tecrl,0.00003468182352632563,-4.243142403049816,0.00000000006685719228142562,0,-2.1013919999732487,0.11615119402007282,0.0035793978326015344,6.704122145926682,0.00000000000000000007786904264684236
ENSMUSG00000029245,Epha5,0.048721025689782246,1.7188520601182233,0.000000043546781278242137,0.017581158854973414,-1.4123133259865082,0.00008012610826493509,0.004230197438529086,-3.3387363026716637,0.00023831072261427117
ENSMUSG00000029253,Cenpc1,0.11190437179004228,0.7845303439818112,0.00924264755170282,0.07036804568867137,-0.6325907501782249,0.07969832184508388,0.04457977300603729,-1.2471272409054857,0.21268175695960578
ENSMUSG00000029254,Stap1,0.000027745458821060507,-4.889505448435116,0.00000000000011876576577058415,0.0006945643004433942,2.623500761892382,0.00010927867146619262,0.002115098719264543,4.18056018986967,0.0000013935164700169897
ENSMUSG00000035898,Uba6,0.06333594612377587,0.7113424257377421,0.019844523941852234,0.03880878028727465,-0.6815105284630922,0.07378413780227858,0.038071776946761775,-0.6494188816265183,0.6943817521183624
ENSMUSG00000061184,Tmprss11c,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000061259,Tmprss11d,0.00010404547057897689,-1.111897869771564,0.2552329243767269,0.00021705134388856067,1.203462581555172,0.33426836214204325,0.00016269990148188793,1.3732052678120663,0.7988040709256309
ENSMUSG00000072845,Tmprss11a,0.000006936364705265127,-2.889505448435113,0.13572681509782514,0.00008682053755542427,3.2909254228055094,0.10801859331858371,0,2.765522690590826,1
ENSMUSG00000079451,Tmprss11g,0.00003468182352632563,0.28041955300719756,1,0,0.121000421363199,1,0,2.18056018986967,1
ENSMUSG00000048764,Tmprss11f,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000035861,Tmprss11b,0,-3.889505448435113,0.058236013401365576,0.00008682053755542427,4.290925422805509,0.04562353331218857,0,3.18056018986967,1
ENSMUSG00000035851,Ythdc1,0.11694710893077004,0.44972434859212873,0.15730290239041422,0.08603915271742545,-0.42545952913160967,0.2660496931944976,0.08395314916465417,-0.4221978938155355,0.9225578573640323
ENSMUSG00000054630,Ugt2b5,0.00032600914114746095,1.2804195530071976,0.10678909682593178,0.0001302308063331364,-0.878999578636801,0.38961163770088936,0,-0.9069026513806691,0.7469903481035166
ENSMUSG00000057425,Ugt2b37,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000029269,Sult1b1,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000029273,Sult1d1,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000029272,Sult1e1,0.000006936364705265127,-2.889505448435113,0.13572681509782514,0.00008682053755542427,3.2909254228055094,0.10801859331858371,0,2.765522690590826,1
ENSMUSG00000061388,Csn1s2b,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000009580,Odam,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000029282,Amtn,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000029288,Ambn,0.000027745458821060507,0.017385147173403226,1,0,0.38403482719699333,1,0,2.4435945957034644,1
ENSMUSG00000067149,Jchain,0.00219189124686378,-0.9734838410744677,0.01870317631150955,0.005296052790880881,1.3265493325362323,0.0024438821552816357,0.0004880997044456638,-2.012554438944532,0.38280186950947864
ENSMUSG00000070697,Utp3,0.038961560549474215,-0.2602130265996321,0.4016383019619296,0.04011108835060601,-0.004638767093662288,1,0.07109985694758501,0.8647937061092215,0.10840775012824994
ENSMUSG00000029291,Rufy3,0.5902499545945359,1.1180644400133044,0.0001618155676021541,0.30322072741231926,-0.9166066576722119,0.007721215171403762,0.15456490640779352,-1.8317916593267505,0.016374593130514183
ENSMUSG00000044221,Grsf1,0.17852815478411382,0.54057581356098,0.08188147639057072,0.11677362301204564,-0.6008752103732045,0.0978026577357897,0.14496561222036214,-0.22865314164453432,1
ENSMUSG00000006262,Mob1b,0.0828410036749814,0.42007471155598264,0.19228900627108608,0.059211606612799346,-0.4757745728259577,0.20933274774205346,0.07191335645499446,-0.14332057173702184,1
ENSMUSG00000029366,Dck,0.04896379845446653,0.5967390013361484,0.05620124878994926,0.029649213575177386,-0.7140095722264421,0.05968670779607636,0.042464674286772745,-0.11973123468685021,1
ENSMUSG00000060961,Slc4a4,0.8843934362860089,-1.1892844718798434,0.0000007416449330142606,2.4081412501748027,1.4675948674959298,0.00000001146942506344839,0.5500883669102631,-0.9921112696302887,0.252906342400587
ENSMUSG00000035540,Gc,0.000006936364705265127,-1.3045429477139567,1,0,1.7059629220843533,1,0,3.765522690590826,1
ENSMUSG00000035528,Npffr2,0.00003468182352632563,0.28041955300719756,1,0,0.121000421363199,1,0,2.18056018986967,1
ENSMUSG00000043635,Adamts3,0.12538172841237244,1.6586598534803358,0.000000058613302804788946,0.04705673135503995,-1.3583191634947025,0.00008764295268335233,0.012039792709659707,-3.231543854807899,0.00028309811373744965
ENSMUSG00000035505,Cox18,0.03280206869119878,0.5064767393309406,0.13314239793546084,0.02257333976441031,-0.5224495782746015,0.20049651786372236,0.024893084926728853,-0.32579247615511964,1
ENSMUSG00000055204,Ankrd17,0.23460866342618236,0.32917619911707297,0.3195414072889534,0.1870548481631616,-0.31414754696709357,0.4361825651483999,0.18547788768935222,-0.29714664792669465,0.9142800130055763
ENSMUSG00000029368,Alb,0.000027745458821060507,-2.3045429477139603,0.0672944112987229,0.00017364107511084854,2.705962922084355,0.04008269051533532,0,1.595597689148514,1
ENSMUSG00000054932,Afp,0.0008393001293370803,1.6261943898489282,0.005072752406353071,0.0002604616126662728,-1.429196661197281,0.03675397220444666,0.00016269990148188793,-1.2344773094091739,0.4727822927873821
ENSMUSG00000029369,Afm,0.000027745458821060507,-0.9826148528265968,0.7247622028086367,0.000043410268777712136,1.3840348271969933,0.6636044479369065,0,2.18056018986967,1
ENSMUSG00000070690,Albfm1,0.000013872729410530254,-0.7195804469928024,1,0,1.121000421363199,1,0,3.18056018986967,1
ENSMUSG00000029370,Rassf6,0.012194129151856092,2.388533978507663,0.000000000010369475756976276,0.002387564782774167,-2.2770306526099553,0.000000011259148651740324,0.0019523988177826551,-2.358996331796604,0.013221825621313589
ENSMUSG00000029371,Cxcl5,0.0012277365528319275,0.31320948812486726,0.5790143989637385,0.0011286669882205154,-0.03100267208185059,1,0.00032539980296377585,-1.321940150659513,0.4165044647407202
ENSMUSG00000029372,Ppbp,0.00003468182352632563,-5.650317784555689,0.011084721332462464,0.0018666415574416218,3.6418325846646393,0.08101730406765752,0.0027658983251920947,3.320737847917931,0.1421566383947659
ENSMUSG00000029373,Pf4,0.0005757182705370055,-4.570437007686994,0.0000000000000000000000000000000000000006549480160395092,0.010201413162762352,2.61132604794628,0.0000000000027147836109183514,0.02733358344895717,3.8489895131081413,0.00000000000025831107766449764
ENSMUSG00000029379,Cxcl3,0.000041618188231590756,0.5028119743436452,1,0,-0.10139199997324866,1,0,1.9581677685332224,1
ENSMUSG00000029380,Cxcl1,0.0002635818588000748,-2.7195804469928024,0.0002844891689391882,0.0003472821502216971,-0.48166408109141656,1,0.006996095763721181,4.670365457550486,0.000011867891236533042
ENSMUSG00000058427,Cxcl2,0.000006936364705265127,-3.889505448435113,0.0022925295442173064,0,-0.10139199997324866,1,0.0008134995074094396,6.350485191311982,0.000009739647015064167
ENSMUSG00000029376,Mthfd2l,0.008413810387486599,0.14659389219161767,0.7876277751406631,0.00816113053020988,-0.01604040352424363,1,0.005369096748902302,-0.6002851021694582,0.7663796585423133
ENSMUSG00000035020,Epgn,0.0005271637176001496,2.9622435929809434,0.0007294355610409151,0,-3.5794392967778936,0.001080223034746372,0.00016269990148188793,-0.5012638501040758,1
ENSMUSG00000029378,Areg,0.0002497091293895446,0.5829823230276272,0.5670011288782375,0.0001302308063331364,-0.5419645913592301,0.6745940487812472,0.00016269990148188793,0.4435945957034644,1
ENSMUSG00000082361,Btc,0.0002705182235053399,-1.5675773535477528,0.004735648816830797,0.000955025913109667,1.8719728735232835,0.0013884782434954545,0.00016269990148188793,-0.1886736197960488,1
ENSMUSG00000034981,Parm1,0.07917166674589615,-0.4075710671800392,0.1571765717517331,0.10891636436327974,0.4522990390916246,0.17026365127456977,0.0902984453224478,0.11917766459065104,0.8570718189168847
ENSMUSG00000029397,Rchy1,0.0855878040982664,0.11533502867104906,0.7957126650418725,0.0826531517527639,-0.035652689603519416,1,0.06524266049423705,-0.3814923385933082,0.95969415879793
ENSMUSG00000096035,Odaph,0.000013872729410530254,-3.526935369050408,0.016911750259009643,0.0002604616126662728,3.9283553434208027,0.011384004587010476,0,1.595597689148514,1
ENSMUSG00000029403,Cdkl2,0.035673723679178544,1.6798360716981717,0.00000010201304534336642,0.012502157407981095,-1.4578477779888832,0.000053423154961121246,0.005857196453347965,-2.4322917080249553,0.006145642024803093
ENSMUSG00000029405,G3bp2,0.2334502905204031,0.36093898452511697,0.26799726525258716,0.17589840908728957,-0.4005740275915235,0.29990424649581776,0.20370027665532367,-0.14592788198401285,1
ENSMUSG00000029407,Uso1,0.13144411116477414,0.025094601731577182,1,0.13565708993035042,0.05786703259444659,0.9237545441350129,0.10477873655433582,-0.33151312929025334,1
ENSMUSG00000029410,Ppef2,0.003079745929137716,0.49311857813980176,0.23430654670054293,0.0026480263954404403,-0.14397178871208816,0.8733311551411103,0.00032539980296377585,-2.632508383382328,0.0260158217146417
